node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel
43,44,0.06330543627,50.6209298233493,5.86166068897199,50.6230417866105,5.86800709548354,0.06330543627,0,2020.07466934426,2020.13797478053,56000000,NA
44,42,0.06147877138,50.6230417866105,5.86800709548354,50.6354094838736,5.75125331216508,0.12478420765,0.06330543627,2020.13797478053,2020.19945355191,56000000,hCoV-19/Belgium/ULG-6688/2020|EPI_ISL_418625|2020-03-14|Europe
44,45,0.02047456373,50.6230417866105,5.86800709548354,50.6231476832988,5.87122457237461,0.08378,0.06330543627,2020.13797478053,2020.15844934426,56000000,NA
45,47,0.0018,50.6231476832988,5.87122457237461,50.6197047308423,5.87433784422691,0.08558,0.08378,2020.15844934426,2020.16024934426,56000000,NA
47,48,0.0018,50.6197047308423,5.87433784422691,50.6197047308423,5.87433784422691,0.08738,0.08558,2020.16024934426,2020.16204934426,56000000,NA
48,49,0.00167,50.6197047308423,5.87433784422691,50.6195024308338,5.87363017117155,0.08905,0.08738,2020.16204934426,2020.16371934426,56000000,NA
48,51,0.01998,50.6197047308423,5.87433784422691,50.6195474710269,5.87277122665424,0.10736,0.08738,2020.16204934426,2020.18202934426,56000000,NA
49,10,0.000215081967299996,50.6195024308338,5.87363017117155,50.5902216955547,6.0161845091987,0.0892650819673,0.08905,2020.16371934426,2020.16393442623,56000000,hCoV-19/Belgium/CG-030158/2020|EPI_ISL_418987|2020-03-01|Europe
49,50,0.01114,50.6195024308338,5.87363017117155,50.6182816977,5.94996817336634,0.10019,0.08905,2020.16371934426,2020.17485934426,56000000,NA
50,12,0.00273628415299998,50.6182816977,5.94996817336634,50.6673932149774,5.93647076034075,0.102926284153,0.10019,2020.17485934426,2020.17759562841,56000000,hCoV-19/Belgium/MJP-0306100/2020|EPI_ISL_420356|2020-03-06|Europe
50,11,4.04371579998397e-06,50.6182816977,5.94996817336634,50.6182505109198,5.95003744953079,0.1001940437158,0.10019,2020.17485934426,2020.17486338798,56000000,hCoV-19/Belgium/SJ-030583/2020|EPI_ISL_420339|2020-03-05|Europe
51,52,0.01366,50.6195474710269,5.87277122665424,50.6167456356304,5.87344125121868,0.12102,0.10736,2020.18202934426,2020.19568934426,56000000,NA
51,62,0.00184999999999999,50.6195474710269,5.87277122665424,50.6168812850887,5.8731162152461,0.10921,0.10736,2020.18202934426,2020.18387934426,56000000,NA
52,53,0.03044,50.6167456356304,5.87344125121868,50.5812704381555,5.86676433892703,0.15146,0.12102,2020.19568934426,2020.22612934426,56000000,NA
52,54,0.00184999999999999,50.6167456356304,5.87344125121868,50.6168812850887,5.8731162152461,0.12287,0.12102,2020.19568934426,2020.19753934426,56000000,NA
53,14,0.01704005464,50.5812704381555,5.86676433892703,50.5800007869811,5.86360549680758,0.16850005464,0.15146,2020.22612934426,2020.2431693989,56000000,hCoV-19/Belgium/ULG-10028/2020|EPI_ISL_421202|2020-03-30|Europe
53,13,0.01977229508,50.5812704381555,5.86676433892703,50.5647117655029,5.5247699897677,0.17123229508,0.15146,2020.22612934426,2020.24590163934,56000000,hCoV-19/Belgium/ULG-10032/2020|EPI_ISL_421206|2020-03-31|Europe
54,56,0.00820000000000001,50.6168812850887,5.8731162152461,50.6169809889596,5.87350251345881,0.13107,0.12287,2020.19753934426,2020.20573934426,56000000,NA
56,17,0.00191092896200001,50.6169809889596,5.87350251345881,50.3422272429212,6.25586614053313,0.132980928962,0.13107,2020.20573934426,2020.20765027322,56000000,hCoV-19/Belgium/ULG-7626/2020|EPI_ISL_418633|2020-03-17|Europe
56,57,0.02205,50.6169809889596,5.87350251345881,50.6154362467775,5.86679386254865,0.15312,0.13107,2020.20573934426,2020.22778934426,56000000,NA
57,18,0.03177349727,50.6154362467775,5.86679386254865,50.4706182945347,5.82939710560777,0.18489349727,0.15312,2020.22778934426,2020.25956284153,56000000,hCoV-19/Belgium/ULG-10052/2020|EPI_ISL_424657|2020-04-05|Europe
57,58,0.00164592136399999,50.6154362467775,5.86679386254865,50.6163663371771,5.85790887358832,0.154765921364,0.15312,2020.22778934426,2020.22943526562,56000000,NA
58,59,0.0003540786357,50.6163663371771,5.85790887358832,50.6161719397323,5.85689720471299,0.1551199999997,0.154765921364,2020.22943526562,2020.22978934426,56000000,NA
58,19,0.06837894202,50.6163663371771,5.85790887358832,50.6159826362162,5.82211358239193,0.223144863384,0.154765921364,2020.22943526562,2020.29781420764,56000000,hCoV-19/Belgium/ULG-10165/2020|EPI_ISL_447159|2020-04-19|Europe
59,20,0.03523797814,50.6161719397323,5.85689720471299,50.6717405100194,5.63877558126074,0.1903579781397,0.1551199999997,2020.22978934426,2020.2650273224,56000000,hCoV-19/Belgium/ULG-10132/2020|EPI_ISL_427377|2020-04-07|Europe
59,60,0.00462000000000001,50.6161719397323,5.85689720471299,50.6110052461884,5.84197034950569,0.1597399999997,0.1551199999997,2020.22978934426,2020.23440934426,56000000,NA
60,21,0.03061797814,50.6110052461884,5.84197034950569,50.6593441938255,5.53994488564647,0.1903579781397,0.1597399999997,2020.23440934426,2020.2650273224,56000000,hCoV-19/Belgium/ULG-10120/2020|EPI_ISL_427368|2020-04-07|Europe
60,61,0.06302,50.6110052461884,5.84197034950569,50.596780325677,5.8505225526927,0.2227599999997,0.1597399999997,2020.23440934426,2020.29742934426,56000000,NA
61,23,0.0003848633878,50.596780325677,5.8505225526927,50.5967738787782,5.85033239243096,0.2231448633875,0.2227599999997,2020.29742934426,2020.29781420765,56000000,hCoV-19/Belgium/ULG-10166/2020|EPI_ISL_447160|2020-04-19|Europe
61,22,0.06049415301,50.596780325677,5.8505225526927,50.5476518544976,5.76067797802347,0.2832541530097,0.2227599999997,2020.29742934426,2020.35792349727,56000000,hCoV-19/Belgium/ULG-10187/2020|EPI_ISL_455975|2020-05-11|Europe
62,64,0.01234,50.6168812850887,5.8731162152461,50.6213345071701,5.8801899108613,0.12155,0.10921,2020.18387934426,2020.19621934426,56000000,NA
64,66,0.02723322191,50.6213345071701,5.8801899108613,50.6164674399405,6.07222264455424,0.14878322191,0.12155,2020.19621934426,2020.22345256617,56000000,NA
66,67,0.01886677809,50.6164674399405,6.07222264455424,50.6158381701712,6.07075358117736,0.16765,0.14878322191,2020.22345256617,2020.24231934426,56000000,NA
66,77,0.000576778090700003,50.6164674399405,6.07222264455424,50.4605793691794,6.20573348484466,0.1493600000007,0.14878322191,2020.22345256617,2020.22402934426,56000000,NA
67,28,0.06642382514,50.6158381701712,6.07075358117736,50.6147686442393,6.07091255499721,0.23407382514,0.16765,2020.24231934426,2020.3087431694,56000000,hCoV-19/Belgium/rega-0423298/2020|EPI_ISL_462152|2020-04-23|Europe
69,30,0.00227125683000001,50.7197601158266,6.01774105871611,50.720118479127,6.01766431439363,0.18216125683,0.17989,2020.25455934426,2020.25683060109,56000000,hCoV-19/Belgium/ULG-10088/2020|EPI_ISL_424646|2020-04-04|Europe
69,70,0.00225,50.7197601158266,6.01774105871611,50.7120191670936,6.00331412958363,0.18214,0.17989,2020.25455934426,2020.25680934426,56000000,NA
70,31,2.12568304900074e-05,50.7120191670936,6.00331412958363,50.7118980962637,6.00291927586791,0.18216125683049,0.18214,2020.25680934426,2020.25683060109,56000000,hCoV-19/Belgium/ULG-10089/2020|EPI_ISL_424643|2020-04-04|Europe
70,71,0.00273000000000001,50.7120191670936,6.00331412958363,50.3384041975057,6.28525638843362,0.18487,0.18214,2020.25680934426,2020.25953934426,56000000,NA
71,72,0.0304,50.3384041975057,6.28525638843362,50.6159663984766,6.07603061885512,0.21527,0.18487,2020.25953934426,2020.28993934426,56000000,NA
