"","node1","node2","length","startLat","startLon","endLat","endLon","endNodeL","startNodeL","startYear","endYear","treeID","tipLabel"
"1",43,44,0.06330543627,50.6379350331819,5.75955887749299,50.6365885634194,5.75605182424764,0.06330543627,0,2020.07466934426,2020.13797478053,180400000,NA
"2",44,42,0.06147877138,50.6365885634194,5.75605182424764,50.6354094838736,5.75125331216508,0.12478420765,0.06330543627,2020.13797478053,2020.19945355191,180400000,"hCoV-19/Belgium/ULG-6688/2020|EPI_ISL_418625|2020-03-14|Europe"
"3",44,45,0.02047456373,50.6365885634194,5.75605182424764,50.635811620223,5.75651297743009,0.08378,0.06330543627,2020.13797478053,2020.15844934426,180400000,NA
"4",45,47,0.0018,50.635811620223,5.75651297743009,50.6356740382887,5.75811467583727,0.08558,0.08378,2020.15844934426,2020.16024934426,180400000,NA
"5",47,48,0.0018,50.6356740382887,5.75811467583727,50.6356740382887,5.75811467583727,0.08738,0.08558,2020.16024934426,2020.16204934426,180400000,NA
"7",48,51,0.01998,50.6356740382887,5.75811467583727,50.6349576000353,5.75873047100084,0.10736,0.08738,2020.16204934426,2020.18202934426,180400000,NA
"8",49,10,0.000215081967299996,50.5902022642896,6.01591586369518,50.5902216955547,6.0161845091987,0.0892650819673,0.08905,2020.16371934426,2020.16393442623,180400000,"hCoV-19/Belgium/CG-030158/2020|EPI_ISL_418987|2020-03-01|Europe"
"9",49,50,0.01114,50.5902022642896,6.01591586369518,50.6199203301061,5.95877021776128,0.10019,0.08905,2020.16371934426,2020.17485934426,180400000,NA
"13",51,62,0.00184999999999999,50.6349576000353,5.75873047100084,50.634925180688,5.76354398492193,0.10921,0.10736,2020.18202934426,2020.18387934426,180400000,NA
"14",52,53,0.03044,50.634640204931,5.75754070173861,50.6319545378668,5.75073386174397,0.15146,0.12102,2020.19568934426,2020.22612934426,180400000,NA
"15",52,54,0.00184999999999999,50.634640204931,5.75754070173861,50.634925180688,5.76354398492193,0.12287,0.12102,2020.19568934426,2020.19753934426,180400000,NA
"16",53,14,0.01704005464,50.6319545378668,5.75073386174397,50.5800007869811,5.86360549680758,0.16850005464,0.15146,2020.22612934426,2020.2431693989,180400000,"hCoV-19/Belgium/ULG-10028/2020|EPI_ISL_421202|2020-03-30|Europe"
"17",53,13,0.01977229508,50.6319545378668,5.75073386174397,50.5647117655029,5.5247699897677,0.17123229508,0.15146,2020.22612934426,2020.24590163934,180400000,"hCoV-19/Belgium/ULG-10032/2020|EPI_ISL_421206|2020-03-31|Europe"
"19",56,17,0.00191092896200001,50.6128492768798,5.82172008376541,50.3422272429212,6.25586614053313,0.132980928962,0.13107,2020.20573934426,2020.20765027322,180400000,"hCoV-19/Belgium/ULG-7626/2020|EPI_ISL_418633|2020-03-17|Europe"
"21",57,18,0.03177349727,50.610802753353,5.82145934933423,50.4706182945347,5.82939710560777,0.18489349727,0.15312,2020.22778934426,2020.25956284153,180400000,"hCoV-19/Belgium/ULG-10052/2020|EPI_ISL_424657|2020-04-05|Europe"
"22",57,58,0.00164592136399999,50.610802753353,5.82145934933423,50.6107293795148,5.82065515144016,0.154765921364,0.15312,2020.22778934426,2020.22943526562,180400000,NA
"25",59,20,0.03523797814,50.6109186840526,5.82106423770671,50.6717405100194,5.63877558126074,0.1903579781397,0.1551199999997,2020.22978934426,2020.2650273224,180400000,"hCoV-19/Belgium/ULG-10132/2020|EPI_ISL_427377|2020-04-07|Europe"
"26",59,60,0.00462000000000001,50.6109186840526,5.82106423770671,50.6016835531967,5.86417805051556,0.1597399999997,0.1551199999997,2020.22978934426,2020.23440934426,180400000,NA
"27",60,21,0.03061797814,50.6016835531967,5.86417805051556,50.6593441938255,5.53994488564647,0.1903579781397,0.1597399999997,2020.23440934426,2020.2650273224,180400000,"hCoV-19/Belgium/ULG-10120/2020|EPI_ISL_427368|2020-04-07|Europe"
"28",60,61,0.06302,50.6016835531967,5.86417805051556,50.5966113927489,5.85064782217426,0.2227599999997,0.1597399999997,2020.23440934426,2020.29742934426,180400000,NA
"29",61,23,0.0003848633878,50.5966113927489,5.85064782217426,50.5967738787782,5.85033239243096,0.2231448633875,0.2227599999997,2020.29742934426,2020.29781420765,180400000,"hCoV-19/Belgium/ULG-10166/2020|EPI_ISL_447160|2020-04-19|Europe"
"30",61,22,0.06049415301,50.5966113927489,5.85064782217426,50.5476518544976,5.76067797802347,0.2832541530097,0.2227599999997,2020.29742934426,2020.35792349727,180400000,"hCoV-19/Belgium/ULG-10187/2020|EPI_ISL_455975|2020-05-11|Europe"
"31",62,64,0.01234,50.634925180688,5.76354398492193,50.6552069674604,5.68553636530114,0.12155,0.10921,2020.18387934426,2020.19621934426,180400000,NA
"32",64,66,0.02723322191,50.6552069674604,5.68553636530114,50.6616791932772,5.66215421389251,0.14878322191,0.12155,2020.19621934426,2020.22345256617,180400000,NA
"33",66,67,0.01886677809,50.6616791932772,5.66215421389251,50.6625988689212,5.66154529239789,0.16765,0.14878322191,2020.22345256617,2020.24231934426,180400000,NA
"34",66,77,0.000576778090700003,50.6616791932772,5.66215421389251,50.4606251860775,6.20549240237021,0.1493600000007,0.14878322191,2020.22345256617,2020.22402934426,180400000,NA
"36",67,28,0.06642382514,50.6625988689212,5.66154529239789,50.6147686442393,6.07091255499721,0.23407382514,0.16765,2020.24231934426,2020.3087431694,180400000,"hCoV-19/Belgium/rega-0423298/2020|EPI_ISL_462152|2020-04-23|Europe"
"38",69,30,0.00227125683000001,50.7197005154989,6.0136022153925,50.720118479127,6.01766431439363,0.18216125683,0.17989,2020.25455934426,2020.25683060109,180400000,"hCoV-19/Belgium/ULG-10088/2020|EPI_ISL_424646|2020-04-04|Europe"
"39",69,70,0.00225,50.7197005154989,6.0136022153925,50.7118926560359,6.0029423713013,0.18214,0.17989,2020.25455934426,2020.25680934426,180400000,NA
"40",70,31,2.12568304900074e-05,50.7118926560359,6.0029423713013,50.7118980962637,6.00291927586791,0.18216125683049,0.18214,2020.25680934426,2020.25683060109,180400000,"hCoV-19/Belgium/ULG-10089/2020|EPI_ISL_424643|2020-04-04|Europe"
"42",71,72,0.0304,50.3383492249386,6.28504599411635,50.7259225924906,6.00859581776217,0.21527,0.18487,2020.25953934426,2020.28993934426,180400000,NA
"44",72,73,0.00237999999999999,50.7259225924906,6.00859581776217,50.7260137089624,6.00762824489652,0.21765,0.21527,2020.28993934426,2020.29231934426,180400000,NA
"45",72,33,0.01880382514,50.7259225924906,6.00859581776217,50.7278763920495,6.01352818407932,0.23407382514,0.21527,2020.28993934426,2020.3087431694,180400000,"hCoV-19/Belgium/rega-0423301/2020|EPI_ISL_462155|2020-04-23|Europe"
"48",74,35,0.00492382513699999,50.7217897113641,6.01515311733814,50.3463725591776,6.35416707593142,0.234073825137,0.22915,2020.30381934426,2020.3087431694,180400000,"hCoV-19/Belgium/rega-0423299/2020|EPI_ISL_462153|2020-04-23|Europe"
"49",74,75,0.00247,50.7217897113641,6.01515311733814,50.7219122485854,6.0164631104105,0.23162,0.22915,2020.30381934426,2020.30628934426,180400000,NA
"52",76,38,3.38251365699926e-05,50.5915717183326,5.97904165962193,50.7185932794275,6.01716850605807,0.23407382513657,0.23404,2020.30870934426,2020.3087431694,180400000,"hCoV-19/Belgium/rega-0423297/2020|EPI_ISL_462151|2020-04-23|Europe"
"53",76,37,3.38251365699926e-05,50.5915717183326,5.97904165962193,50.5915899784982,5.97915851157014,0.23407382513657,0.23404,2020.30870934426,2020.3087431694,180400000,"hCoV-19/Belgium/rega-0423303/2020|EPI_ISL_462157|2020-04-23|Europe"
"54",77,39,1.43715847500114e-05,50.4606251860775,6.20549240237021,50.4606139283828,6.20556945130673,0.14937437158545,0.1493600000007,2020.22402934426,2020.22404371585,180400000,"hCoV-19/Belgium/ULG-0184/2020|EPI_ISL_447127|2020-03-23|Europe"
"55",77,78,0.04295,50.4606251860775,6.20549240237021,50.6184737774144,6.05333569763011,0.1923100000007,0.1493600000007,2020.22402934426,2020.26697934426,180400000,NA
"56",78,40,0.02537038251,50.6184737774144,6.05333569763011,50.6184311940222,6.05368759014943,0.2176803825107,0.1923100000007,2020.26697934426,2020.29234972677,180400000,"hCoV-19/Belgium/ULG-10145/2020|EPI_ISL_447137|2020-04-17|Europe"
"57",78,41,0.04176382514,50.6184737774144,6.05333569763011,50.6481674686021,6.02296132472428,0.2340738251407,0.1923100000007,2020.26697934426,2020.3087431694,180400000,"hCoV-19/Belgium/rega-0423302/2020|EPI_ISL_462156|2020-04-23|Europe"
"58",159,186,0.000502187075399979,50.6192771812072,5.60793265483574,50.6176632993483,5.60394523077459,0.0153823681541,0.0148801810787,2020.16238715714,2020.16288934422,180400000,NA
"60",160,161,0.000371101413800007,50.6210147819453,5.6177880691591,50.62108052958,5.618295095876,0.0261823681525,0.0258112667387,2020.1733182428,2020.17368934422,180400000,NA
"61",160,163,0.000371101413800007,50.6210147819453,5.6177880691591,50.62108052958,5.618295095876,0.0261823681525,0.0258112667387,2020.1733182428,2020.17368934422,180400000,NA
"62",161,104,0.07221229508,50.62108052958,5.618295095876,50.6190768006528,5.61621696018822,0.0983946632325,0.0261823681525,2020.17368934422,2020.2459016393,180400000,"hCoV-19/Belgium/ULG-10022/2020|EPI_ISL_421197|2020-03-31|Europe"
"63",163,164,0.005785979926,50.62108052958,5.618295095876,50.6233542661121,5.60798340641981,0.0319683480785,0.0261823681525,2020.17368934422,2020.17947532414,180400000,NA
"64",164,107,0.000852544663600019,50.6233542661121,5.60798340641981,50.705630291928,5.63809670632744,0.0328208927421,0.0319683480785,2020.17947532414,2020.18032786881,180400000,"hCoV-19/Belgium/ULG-3662/2020|EPI_ISL_417008|2020-03-07|Europe"
"65",164,165,0.000844020073500013,50.6233542661121,5.60798340641981,50.6233787756685,5.60822073711846,0.032812368152,0.0319683480785,2020.17947532414,2020.18031934422,180400000,NA
"66",165,109,8.52459005198924e-06,50.6233787756685,5.60822073711846,50.6233984682189,5.60817683615944,0.032820892742052,0.032812368152,2020.18031934422,2020.18032786881,180400000,"hCoV-19/Belgium/ULG-3683/2020|EPI_ISL_417011|2020-03-07|Europe"
"68",202,203,0.000409999999999994,50.4976925477838,5.55552782011531,50.4975755972507,5.55559287373271,0.000409999999999994,0,2020.57898934424,2020.57939934424,180400000,NA
"69",203,198,0.1364476503,50.4975755972507,5.55559287373271,50.5058244097523,5.59642163857692,0.1368576503,0.000409999999999994,2020.57939934424,2020.71584699454,180400000,"hCoV-19/Belgium/ULG-10751/2020|EPI_ISL_641593|2020-09-19|Europe"
"70",203,204,0.00803000000000001,50.4975755972507,5.55559287373271,50.4871137756971,5.61826321984444,0.00844,0.000409999999999994,2020.57939934424,2020.58742934424,180400000,NA
"71",204,205,0.0278,50.4871137756971,5.61826321984444,50.488466959417,5.61946771562974,0.03624,0.00844,2020.58742934424,2020.61522934424,180400000,NA
"72",205,200,0.002256994535,50.488466959417,5.61946771562974,50.4944206536278,5.69686974801812,0.038496994535,0.03624,2020.61522934424,2020.61748633878,180400000,"hCoV-19/Belgium/ULG-10423/2020|EPI_ISL_581584|2020-08-14|Europe"
"73",205,201,0.002256994535,50.488466959417,5.61946771562974,50.4877142441618,5.61841057298012,0.038496994535,0.03624,2020.61522934424,2020.61748633878,180400000,"hCoV-19/Belgium/ULG-10424/2020|EPI_ISL_581583|2020-08-14|Europe"
"74",251,270,0.000745681084199978,50.5387682245686,5.47400086115575,50.5390032395695,5.47524831319697,0.000745681084199978,0,2020.15731945442,2020.15806513551,180400000,NA
"76",252,253,0.10967,50.5391837153359,5.4748299676935,50.5415267754729,5.47356960768868,0.1104298898608,0.0007598898608,2020.15807934428,2020.26774934428,180400000,NA
"77",252,254,0.00696751472599999,50.5391837153359,5.4748299676935,50.5266649113587,5.44440996437264,0.00772740458679999,0.0007598898608,2020.15807934428,2020.16504685901,180400000,NA
"78",253,213,1.02185792300036e-05,50.5415267754729,5.47356960768868,50.6052704726046,5.87640592741011,0.11044010844003,0.1104298898608,2020.26774934428,2020.26775956286,180400000,"hCoV-19/Belgium/ULG-10139/2020|EPI_ISL_427384|2020-04-08|Europe"
"81",254,256,0.000172485273999989,50.5266649113587,5.44440996437264,50.5265775238044,5.44425913506262,0.00789988986079998,0.00772740458679999,2020.16504685901,2020.16521934428,180400000,NA
"82",255,215,0.00964404371600003,50.5265775238044,5.44425913506262,50.5229567891856,5.44995558577524,0.0175439335768,0.00789988986079998,2020.16521934428,2020.174863388,180400000,"hCoV-19/Belgium/ULG-3162/2020|EPI_ISL_417005|2020-03-05"
"83",255,216,0.09980797814,50.5265775238044,5.44425913506262,50.439282104667,5.76650277620237,0.1077078680008,0.00789988986079998,2020.16521934428,2020.26502732242,180400000,"hCoV-19/Belgium/ULG-10121/2020|EPI_ISL_427369|2020-04-07|Europe"
"85",256,262,0.00583,50.5265775238044,5.44425913506262,50.6929821325417,5.27071160255756,0.0137298898608,0.00789988986079998,2020.16521934428,2020.17104934428,180400000,NA
"86",257,261,0.00092027416599999,50.4990175054069,5.1713133065628,50.4990036432206,5.17131950545632,0.0429498898568,0.0420296156908,2020.19934907011,2020.20026934428,180400000,NA
"87",259,218,0.03328229508,50.5999440888897,5.53765193629827,50.6003809862097,5.53624698710925,0.0885821849368,0.0552998898568,2020.21261934428,2020.24590163936,180400000,"hCoV-19/Belgium/ULG-10041/2020|EPI_ISL_427347|2020-03-31|Europe"
"88",259,260,0.03327,50.5999440888897,5.53765193629827,50.667210494169,5.96270287237171,0.0885698898568,0.0552998898568,2020.21261934428,2020.24588934428,180400000,NA
