"","node1","node2","length","startLat","startLon","endLat","endLon","endNodeL","startNodeL","startYear","endYear","treeID","tipLabel"
"1",44,42,0.06147877138,50.5825454010103,5.85138369801479,50.6354094838736,5.75125331216508,0.12478420765,0.06330543627,2020.13797478053,2020.19945355191,237600000,"hCoV-19/Belgium/ULG-6688/2020|EPI_ISL_418625|2020-03-14|Europe"
"2",44,45,0.02047456373,50.5825454010103,5.85138369801479,50.5796771856462,5.85448245516061,0.08378,0.06330543627,2020.13797478053,2020.15844934426,237600000,NA
"3",45,47,0.0018,50.5796771856462,5.85448245516061,50.5765189403357,5.85253045969538,0.08558,0.08378,2020.15844934426,2020.16024934426,237600000,NA
"5",48,49,0.00167,50.5765189403357,5.85253045969538,50.619241311182,5.94718157109813,0.08905,0.08738,2020.16204934426,2020.16371934426,237600000,NA
"6",48,51,0.01998,50.5765189403357,5.85253045969538,50.5807332818234,5.85269163769373,0.10736,0.08738,2020.16204934426,2020.18202934426,237600000,NA
"7",49,10,0.000215081967299996,50.619241311182,5.94718157109813,50.5902216955547,6.0161845091987,0.0892650819673,0.08905,2020.16371934426,2020.16393442623,237600000,"hCoV-19/Belgium/CG-030158/2020|EPI_ISL_418987|2020-03-01|Europe"
"8",49,50,0.01114,50.619241311182,5.94718157109813,50.6184081318264,5.95003538984297,0.10019,0.08905,2020.16371934426,2020.17485934426,237600000,NA
"11",51,52,0.01366,50.5807332818234,5.85269163769373,50.5815792672623,5.85372945876796,0.12102,0.10736,2020.18202934426,2020.19568934426,237600000,NA
"13",52,53,0.03044,50.5815792672623,5.85372945876796,50.581369199994,5.85833561514343,0.15146,0.12102,2020.19568934426,2020.22612934426,237600000,NA
"14",52,54,0.00184999999999999,50.5815792672623,5.85372945876796,50.5807969385027,5.85821145239679,0.12287,0.12102,2020.19568934426,2020.19753934426,237600000,NA
"15",53,14,0.01704005464,50.581369199994,5.85833561514343,50.5800007869811,5.86360549680758,0.16850005464,0.15146,2020.22612934426,2020.2431693989,237600000,"hCoV-19/Belgium/ULG-10028/2020|EPI_ISL_421202|2020-03-30|Europe"
"16",53,13,0.01977229508,50.581369199994,5.85833561514343,50.5647117655029,5.5247699897677,0.17123229508,0.15146,2020.22612934426,2020.24590163934,237600000,"hCoV-19/Belgium/ULG-10032/2020|EPI_ISL_421206|2020-03-31|Europe"
"17",54,56,0.00820000000000001,50.5807969385027,5.85821145239679,50.5826861053397,5.85490146520708,0.13107,0.12287,2020.19753934426,2020.20573934426,237600000,NA
"18",56,17,0.00191092896200001,50.5826861053397,5.85490146520708,50.3422272429212,6.25586614053313,0.132980928962,0.13107,2020.20573934426,2020.20765027322,237600000,"hCoV-19/Belgium/ULG-7626/2020|EPI_ISL_418633|2020-03-17|Europe"
"20",57,18,0.03177349727,50.5823154609904,5.85143379541282,50.4706182945347,5.82939710560777,0.18489349727,0.15312,2020.22778934426,2020.25956284153,237600000,"hCoV-19/Belgium/ULG-10052/2020|EPI_ISL_424657|2020-04-05|Europe"
"21",57,58,0.00164592136399999,50.5823154609904,5.85143379541282,50.5827843122903,5.85084669719353,0.154765921364,0.15312,2020.22778934426,2020.22943526562,237600000,NA
"22",58,59,0.0003540786357,50.5827843122903,5.85084669719353,50.582920664672,5.85073889453583,0.1551199999997,0.154765921364,2020.22943526562,2020.22978934426,237600000,NA
"23",58,19,0.06837894202,50.5827843122903,5.85084669719353,50.6159826362162,5.82211358239193,0.223144863384,0.154765921364,2020.22943526562,2020.29781420764,237600000,"hCoV-19/Belgium/ULG-10165/2020|EPI_ISL_447159|2020-04-19|Europe"
"24",59,20,0.03523797814,50.582920664672,5.85073889453583,50.6717405100194,5.63877558126074,0.1903579781397,0.1551199999997,2020.22978934426,2020.2650273224,237600000,"hCoV-19/Belgium/ULG-10132/2020|EPI_ISL_427377|2020-04-07|Europe"
"26",60,21,0.03061797814,50.5828216449444,5.85142661908391,50.6593441938255,5.53994488564647,0.1903579781397,0.1597399999997,2020.23440934426,2020.2650273224,237600000,"hCoV-19/Belgium/ULG-10120/2020|EPI_ISL_427368|2020-04-07|Europe"
"27",60,61,0.06302,50.5828216449444,5.85142661908391,50.6005561442812,5.85021735715131,0.2227599999997,0.1597399999997,2020.23440934426,2020.29742934426,237600000,NA
"28",61,23,0.0003848633878,50.6005561442812,5.85021735715131,50.5967738787782,5.85033239243096,0.2231448633875,0.2227599999997,2020.29742934426,2020.29781420765,237600000,"hCoV-19/Belgium/ULG-10166/2020|EPI_ISL_447160|2020-04-19|Europe"
"30",62,64,0.01234,50.5807969385027,5.85821145239679,50.5746569217843,5.84858699707872,0.12155,0.10921,2020.18387934426,2020.19621934426,237600000,NA
"32",66,67,0.01886677809,50.7210241919196,6.0169475393637,50.7211193352653,6.01683965833656,0.16765,0.14878322191,2020.22345256617,2020.24231934426,237600000,NA
"33",66,77,0.000576778090700003,50.7210241919196,6.0169475393637,50.4604791940924,6.20557693902625,0.1493600000007,0.14878322191,2020.22345256617,2020.22402934426,237600000,NA
"34",67,68,0.01,50.7211193352653,6.01683965833656,50.7207980470625,6.0178036954371,0.17765,0.16765,2020.24231934426,2020.25231934426,237600000,NA
"36",68,69,0.00223999999999999,50.7207980470625,6.0178036954371,50.7207889491261,6.01684266131984,0.17989,0.17765,2020.25231934426,2020.25455934426,237600000,NA
"37",69,30,0.00227125683000001,50.7207889491261,6.01684266131984,50.720118479127,6.01766431439363,0.18216125683,0.17989,2020.25455934426,2020.25683060109,237600000,"hCoV-19/Belgium/ULG-10088/2020|EPI_ISL_424646|2020-04-04|Europe"
"39",70,31,2.12568304900074e-05,50.7119140282487,6.00291788795645,50.7118980962637,6.00291927586791,0.18216125683049,0.18214,2020.25680934426,2020.25683060109,237600000,"hCoV-19/Belgium/ULG-10089/2020|EPI_ISL_424643|2020-04-04|Europe"
"40",70,71,0.00273000000000001,50.7119140282487,6.00291788795645,50.3383366915425,6.28502243956729,0.18487,0.18214,2020.25680934426,2020.25953934426,237600000,NA
"41",71,72,0.0304,50.3383366915425,6.28502243956729,50.7249415751483,6.01821945942461,0.21527,0.18487,2020.25953934426,2020.28993934426,237600000,NA
