node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
43,44,0.06330543627,648287.938153712,747757.218964494,648189.433489468,747872.424685764,0.06330543627,0,2020.07466934426,2020.13797478053,280000000,NA,Liège,Liège,4633,4633
44,42,0.06147877138,648189.433489468,747872.424685764,648119.692039043,747797.47230533,0.12478420765,0.06330543627,2020.13797478053,2020.19945355191,280000000,hCoV-19/Belgium/ULG-6688/2020|EPI_ISL_418625|2020-03-14|Europe,Liège,Liège,4633,4633
44,45,0.02047456373,648189.433489468,747872.424685764,646697.469405299,761839.587258817,0.08378,0.06330543627,2020.13797478053,2020.15844934426,280000000,NA,Liège,Liège,4633,4830
45,47,0.0018,646697.469405299,761839.587258817,646297.840686499,762114.923510798,0.08558,0.08378,2020.15844934426,2020.16024934426,280000000,NA,Liège,Liège,4830,4830
47,48,0.0018,646297.840686499,762114.923510798,646297.840686499,762114.923510798,0.08738,0.08558,2020.16024934426,2020.16204934426,280000000,NA,Liège,Liège,4830,4830
48,49,0.00167,646297.840686499,762114.923510798,646334.517639647,762079.227587369,0.08905,0.08738,2020.16204934426,2020.16371934426,280000000,NA,Liège,Liège,4830,4830
48,51,0.01998,646297.840686499,762114.923510798,641980.928872725,755749.209037895,0.10736,0.08738,2020.16204934426,2020.18202934426,280000000,NA,Liège,Liège,4830,4802
49,10,0.000215081967299996,646334.517639647,762079.227587369,643479.314212621,766647.380294589,0.0892650819673,0.08905,2020.16371934426,2020.16393442623,280000000,hCoV-19/Belgium/CG-030158/2020|EPI_ISL_418987|2020-03-01|Europe,Liège,Liège,4830,4837
49,50,0.01114,646334.517639647,762079.227587369,646497.186774562,761894.903441428,0.10019,0.08905,2020.16371934426,2020.17485934426,280000000,NA,Liège,Liège,4830,4830
50,12,0.00273628415299998,646497.186774562,761894.903441428,651938.548833382,760821.899221626,0.102926284153,0.10019,2020.17485934426,2020.17759562841,280000000,hCoV-19/Belgium/MJP-0306100/2020|EPI_ISL_420356|2020-03-06|Europe,Liège,Liège,4830,4841
50,11,4.04371579998397e-06,646497.186774562,761894.903441428,646493.909925834,761897.869017124,0.1001940437158,0.10019,2020.17485934426,2020.17486338798,280000000,hCoV-19/Belgium/SJ-030583/2020|EPI_ISL_420339|2020-03-05|Europe,Liège,Liège,4830,4830
51,52,0.01366,641980.928872725,755749.209037895,641924.191082219,756024.263497565,0.12102,0.10736,2020.18202934426,2020.19568934426,280000000,NA,Liège,Liège,4802,4802
51,62,0.00184999999999999,641980.928872725,755749.209037895,642034.590513966,755889.138668097,0.10921,0.10736,2020.18202934426,2020.18387934426,280000000,NA,Liège,Liège,4802,4802
52,53,0.03044,641924.191082219,756024.263497565,641952.573555129,755971.296646147,0.15146,0.12102,2020.19568934426,2020.22612934426,280000000,NA,Liège,Liège,4802,4802
52,54,0.00184999999999999,641924.191082219,756024.263497565,642034.590513966,755889.138668097,0.12287,0.12102,2020.19568934426,2020.19753934426,280000000,NA,Liège,Liège,4802,4802
53,14,0.01704005464,641952.573555129,755971.296646147,642112.665728738,755868.819934431,0.16850005464,0.15146,2020.22612934426,2020.2431693989,280000000,hCoV-19/Belgium/ULG-10028/2020|EPI_ISL_421202|2020-03-30|Europe,Liège,Liège,4802,4802
53,13,0.01977229508,641952.573555129,755971.296646147,639980.801228331,731901.453843815,0.17123229508,0.15146,2020.22612934426,2020.24590163934,280000000,hCoV-19/Belgium/ULG-10032/2020|EPI_ISL_421206|2020-03-31|Europe,Liège,Liège,4802,4100
54,56,0.00820000000000001,642034.590513966,755889.138668097,640822.828802196,756496.604630596,0.13107,0.12287,2020.19753934426,2020.20573934426,280000000,NA,Liège,Liège,4802,4802
56,17,0.00191092896200001,640822.828802196,756496.604630596,616309.819162005,784318.780073457,0.132980928962,0.13107,2020.20573934426,2020.20765027322,280000000,hCoV-19/Belgium/ULG-7626/2020|EPI_ISL_418633|2020-03-17|Europe,Liège,Liège,4802,4770
56,57,0.02205,640822.828802196,756496.604630596,643696.243493773,755060.708751771,0.15312,0.13107,2020.20573934426,2020.22778934426,280000000,NA,Liège,Liège,4802,4800
57,18,0.03177349727,643696.243493773,755060.708751771,629899.724958203,753687.389572072,0.18489349727,0.15312,2020.22778934426,2020.25956284153,280000000,hCoV-19/Belgium/ULG-10052/2020|EPI_ISL_424657|2020-04-05|Europe,Liège,Liège,4800,4900
57,58,0.00164592136399999,643696.243493773,755060.708751771,643750.550211032,755076.445383947,0.154765921364,0.15312,2020.22778934426,2020.22943526562,280000000,NA,Liège,Liège,4800,4800
58,59,0.0003540786357,643750.550211032,755076.445383947,643736.975852693,755088.598340796,0.1551199999997,0.154765921364,2020.22943526562,2020.22978934426,280000000,NA,Liège,Liège,4800,4800
58,19,0.06837894202,643750.550211032,755076.445383947,646055.551655708,752851.900523507,0.223144863384,0.154765921364,2020.22943526562,2020.29781420764,280000000,hCoV-19/Belgium/ULG-10165/2020|EPI_ISL_447159|2020-04-19|Europe,Liège,Liège,4800,4800
59,20,0.03523797814,643736.975852693,755088.598340796,652017.218647944,739772.244642659,0.1903579781397,0.1551199999997,2020.22978934426,2020.2650273224,280000000,hCoV-19/Belgium/ULG-10132/2020|EPI_ISL_427377|2020-04-07|Europe,Liège,Liège,4800,4040
59,60,0.00462000000000001,643736.975852693,755088.598340796,643871.441415656,754965.182962556,0.1597399999997,0.1551199999997,2020.22978934426,2020.23440934426,280000000,NA,Liège,Liège,4800,4800
60,21,0.03061797814,643871.441415656,754965.182962556,650522.756497308,732809.047279166,0.1903579781397,0.1597399999997,2020.23440934426,2020.2650273224,280000000,hCoV-19/Belgium/ULG-10120/2020|EPI_ISL_427368|2020-04-07|Europe,Liège,Liège,4800,4430
60,61,0.06302,643871.441415656,754965.182962556,643821.986877519,754977.621520739,0.2227599999997,0.1597399999997,2020.23440934426,2020.29742934426,280000000,NA,Liège,Liège,4800,4800
