node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
44,42,0.06147877138,650714.478688728,737640.19368822,648119.692039043,747797.47230533,0.12478420765,0.06330543627,2020.13797478053,2020.19945355191,152400000,hCoV-19/Belgium/ULG-6688/2020|EPI_ISL_418625|2020-03-14|Europe,Liège,Liège,4000,4633
44,45,0.02047456373,650714.478688728,737640.19368822,650809.285325752,737228.724011036,0.08378,0.06330543627,2020.13797478053,2020.15844934426,152400000,NA,Liège,Liège,4000,4000
45,47,0.0018,650809.285325752,737228.724011036,650773.608917804,737448.357048407,0.08558,0.08378,2020.15844934426,2020.16024934426,152400000,NA,Liège,Liège,4000,4000
47,48,0.0018,650773.608917804,737448.357048407,650773.608917804,737448.357048407,0.08738,0.08558,2020.16024934426,2020.16204934426,152400000,NA,Liège,Liège,4000,4000
48,49,0.00167,650773.608917804,737448.357048407,643478.657273403,766461.422727783,0.08905,0.08738,2020.16204934426,2020.16371934426,152400000,NA,Liège,Liège,4000,4837
48,51,0.01998,650773.608917804,737448.357048407,649711.807885775,741067.776872077,0.10736,0.08738,2020.16204934426,2020.18202934426,152400000,NA,Liège,Liège,4000,4610
49,10,0.000215081967299996,643478.657273403,766461.422727783,643479.314212621,766647.380294589,0.0892650819673,0.08905,2020.16371934426,2020.16393442623,152400000,hCoV-19/Belgium/CG-030158/2020|EPI_ISL_418987|2020-03-01|Europe,Liège,Liège,4837,4837
49,50,0.01114,643478.657273403,766461.422727783,646492.958497538,761898.480777373,0.10019,0.08905,2020.16371934426,2020.17485934426,152400000,NA,Liège,Liège,4837,4830
50,12,0.00273628415299998,646492.958497538,761898.480777373,651938.548833382,760821.899221626,0.102926284153,0.10019,2020.17485934426,2020.17759562841,152400000,hCoV-19/Belgium/MJP-0306100/2020|EPI_ISL_420356|2020-03-06|Europe,Liège,Liège,4830,4841
50,11,4.04371579998397e-06,646492.958497538,761898.480777373,646493.909925834,761897.869017124,0.1001940437158,0.10019,2020.17485934426,2020.17486338798,152400000,hCoV-19/Belgium/SJ-030583/2020|EPI_ISL_420339|2020-03-05|Europe,Liège,Liège,4830,4830
51,52,0.01366,649711.807885775,741067.776872077,649422.776538373,744337.953480611,0.12102,0.10736,2020.18202934426,2020.19568934426,152400000,NA,Liège,Liège,4610,4631
51,62,0.00184999999999999,649711.807885775,741067.776872077,649155.942424155,748750.495468468,0.10921,0.10736,2020.18202934426,2020.18387934426,152400000,NA,Liège,Liège,4610,4653
52,53,0.03044,649422.776538373,744337.953480611,642301.07116599,755041.893744864,0.15146,0.12102,2020.19568934426,2020.22612934426,152400000,NA,Liège,Liège,4631,4800
52,54,0.00184999999999999,649422.776538373,744337.953480611,649155.942424155,748750.495468468,0.12287,0.12102,2020.19568934426,2020.19753934426,152400000,NA,Liège,Liège,4631,4653
53,14,0.01704005464,642301.07116599,755041.893744864,642112.665728738,755868.819934431,0.16850005464,0.15146,2020.22612934426,2020.2431693989,152400000,hCoV-19/Belgium/ULG-10028/2020|EPI_ISL_421202|2020-03-30|Europe,Liège,Liège,4800,4802
53,13,0.01977229508,642301.07116599,755041.893744864,639980.801228331,731901.453843815,0.17123229508,0.15146,2020.22612934426,2020.24590163934,152400000,hCoV-19/Belgium/ULG-10032/2020|EPI_ISL_421206|2020-03-31|Europe,Liège,Liège,4800,4100
54,56,0.00820000000000001,649155.942424155,748750.495468468,649150.535335931,748344.154035799,0.13107,0.12287,2020.19753934426,2020.20573934426,152400000,NA,Liège,Liège,4653,4633
56,17,0.00191092896200001,649150.535335931,748344.154035799,616309.819162005,784318.780073457,0.132980928962,0.13107,2020.20573934426,2020.20765027322,152400000,hCoV-19/Belgium/ULG-7626/2020|EPI_ISL_418633|2020-03-17|Europe,Liège,Liège,4633,4770
56,57,0.02205,649150.535335931,748344.154035799,649335.836259693,747982.128795078,0.15312,0.13107,2020.20573934426,2020.22778934426,152400000,NA,Liège,Liège,4633,4633
57,18,0.03177349727,649335.836259693,747982.128795078,629899.724958203,753687.389572072,0.18489349727,0.15312,2020.22778934426,2020.25956284153,152400000,hCoV-19/Belgium/ULG-10052/2020|EPI_ISL_424657|2020-04-05|Europe,Liège,Liège,4633,4900
57,58,0.00164592136399999,649335.836259693,747982.128795078,649335.187855832,748065.059744825,0.154765921364,0.15312,2020.22778934426,2020.22943526562,152400000,NA,Liège,Liège,4633,4633
58,59,0.0003540786357,649335.187855832,748065.059744825,649351.98461466,747671.680197095,0.1551199999997,0.154765921364,2020.22943526562,2020.22978934426,152400000,NA,Liège,Liège,4633,4633
58,19,0.06837894202,649335.187855832,748065.059744825,646055.551655708,752851.900523507,0.223144863384,0.154765921364,2020.22943526562,2020.29781420764,152400000,hCoV-19/Belgium/ULG-10165/2020|EPI_ISL_447159|2020-04-19|Europe,Liège,Liège,4633,4800
59,20,0.03523797814,649351.98461466,747671.680197095,652017.218647944,739772.244642659,0.1903579781397,0.1551199999997,2020.22978934426,2020.2650273224,152400000,hCoV-19/Belgium/ULG-10132/2020|EPI_ISL_427377|2020-04-07|Europe,Liège,Liège,4633,4040
59,60,0.00462000000000001,649351.98461466,747671.680197095,649535.925288963,747703.938115101,0.1597399999997,0.1551199999997,2020.22978934426,2020.23440934426,152400000,NA,Liège,Liège,4633,4633
60,21,0.03061797814,649535.925288963,747703.938115101,650522.756497308,732809.047279166,0.1903579781397,0.1597399999997,2020.23440934426,2020.2650273224,152400000,hCoV-19/Belgium/ULG-10120/2020|EPI_ISL_427368|2020-04-07|Europe,Liège,Liège,4633,4430
60,61,0.06302,649535.925288963,747703.938115101,643945.171747026,754929.740601397,0.2227599999997,0.1597399999997,2020.23440934426,2020.29742934426,152400000,NA,Liège,Liège,4633,4800
61,23,0.0003848633878,643945.171747026,754929.740601397,643959.049850983,754891.481382912,0.2231448633875,0.2227599999997,2020.29742934426,2020.29781420765,152400000,hCoV-19/Belgium/ULG-10166/2020|EPI_ISL_447160|2020-04-19|Europe,Liège,Liège,4800,4800
61,22,0.06049415301,643945.171747026,754929.740601397,638372.420047356,748648.305347315,0.2832541530097,0.2227599999997,2020.29742934426,2020.35792349727,152400000,hCoV-19/Belgium/ULG-10187/2020|EPI_ISL_455975|2020-05-11|Europe,Liège,Liège,4800,4860
62,64,0.01234,649155.942424155,748750.495468468,648702.943404955,742264.652518735,0.12155,0.10921,2020.18387934426,2020.19621934426,152400000,NA,Liège,Liège,4653,4671
64,66,0.02723322191,648702.943404955,742264.652518735,646897.196346789,769325.19992368,0.14878322191,0.12155,2020.19621934426,2020.22345256617,152400000,NA,Liège,Liège,4671,4700
66,67,0.01886677809,646897.196346789,769325.19992368,646591.548199071,770224.939753046,0.16765,0.14878322191,2020.22345256617,2020.24231934426,152400000,NA,Liège,Liège,4700,4700
