node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
43,44,0.06330543627,648311.378960374,747456.283744072,648165.80950026,747446.16610372,0.06330543627,0,2020.07466934426,2020.13797478053,327600000,NA,Liège,Liège,4633,4633
44,42,0.06147877138,648165.80950026,747446.16610372,648119.692039043,747797.47230533,0.12478420765,0.06330543627,2020.13797478053,2020.19945355191,327600000,hCoV-19/Belgium/ULG-6688/2020|EPI_ISL_418625|2020-03-14|Europe,Liège,Liège,4633,4633
44,45,0.02047456373,648165.80950026,747446.16610372,647605.990804656,748142.808624334,0.08378,0.06330543627,2020.13797478053,2020.15844934426,327600000,NA,Liège,Liège,4633,4630
45,47,0.0018,647605.990804656,748142.808624334,647484.417967314,749101.132497355,0.08558,0.08378,2020.15844934426,2020.16024934426,327600000,NA,Liège,Liège,4630,4651
47,48,0.0018,647484.417967314,749101.132497355,647484.417967314,749101.132497355,0.08738,0.08558,2020.16024934426,2020.16204934426,327600000,NA,Liège,Liège,4651,4651
48,49,0.00167,647484.417967314,749101.132497355,643474.139814908,766703.320916349,0.08905,0.08738,2020.16204934426,2020.16371934426,327600000,NA,Liège,Liège,4651,4837
48,51,0.01998,647484.417967314,749101.132497355,647472.62077655,748514.386855977,0.10736,0.08738,2020.16204934426,2020.18202934426,327600000,NA,Liège,Liège,4651,4652
49,10,0.000215081967299996,643474.139814908,766703.320916349,643479.314212621,766647.380294589,0.0892650819673,0.08905,2020.16371934426,2020.16393442623,327600000,hCoV-19/Belgium/CG-030158/2020|EPI_ISL_418987|2020-03-01|Europe,Liège,Liège,4837,4837
49,50,0.01114,643474.139814908,766703.320916349,646495.065875135,761899.300220997,0.10019,0.08905,2020.16371934426,2020.17485934426,327600000,NA,Liège,Liège,4837,4830
50,12,0.00273628415299998,646495.065875135,761899.300220997,651938.548833382,760821.899221626,0.102926284153,0.10019,2020.17485934426,2020.17759562841,327600000,hCoV-19/Belgium/MJP-0306100/2020|EPI_ISL_420356|2020-03-06|Europe,Liège,Liège,4830,4841
50,11,4.04371579998397e-06,646495.065875135,761899.300220997,646493.909925834,761897.869017124,0.1001940437158,0.10019,2020.17485934426,2020.17486338798,327600000,hCoV-19/Belgium/SJ-030583/2020|EPI_ISL_420339|2020-03-05|Europe,Liège,Liège,4830,4830
51,52,0.01366,647472.62077655,748514.386855977,644927.362736026,751579.225340014,0.12102,0.10736,2020.18202934426,2020.19568934426,327600000,NA,Liège,Liège,4652,4650
51,62,0.00184999999999999,647472.62077655,748514.386855977,645293.669277599,752203.850183715,0.10921,0.10736,2020.18202934426,2020.18387934426,327600000,NA,Liège,Liège,4652,4650
52,53,0.03044,644927.362736026,751579.225340014,642122.654582916,755605.590255827,0.15146,0.12102,2020.19568934426,2020.22612934426,327600000,NA,Liège,Liège,4650,4802
52,54,0.00184999999999999,644927.362736026,751579.225340014,645293.669277599,752203.850183715,0.12287,0.12102,2020.19568934426,2020.19753934426,327600000,NA,Liège,Liège,4650,4650
53,14,0.01704005464,642122.654582916,755605.590255827,642112.665728738,755868.819934431,0.16850005464,0.15146,2020.22612934426,2020.2431693989,327600000,hCoV-19/Belgium/ULG-10028/2020|EPI_ISL_421202|2020-03-30|Europe,Liège,Liège,4802,4802
53,13,0.01977229508,642122.654582916,755605.590255827,639980.801228331,731901.453843815,0.17123229508,0.15146,2020.22612934426,2020.24590163934,327600000,hCoV-19/Belgium/ULG-10032/2020|EPI_ISL_421206|2020-03-31|Europe,Liège,Liège,4802,4100
54,56,0.00820000000000001,645293.669277599,752203.850183715,645538.74958777,753489.542633191,0.13107,0.12287,2020.19753934426,2020.20573934426,327600000,NA,Liège,Liège,4650,4800
56,17,0.00191092896200001,645538.74958777,753489.542633191,616309.819162005,784318.780073457,0.132980928962,0.13107,2020.20573934426,2020.20765027322,327600000,hCoV-19/Belgium/ULG-7626/2020|EPI_ISL_418633|2020-03-17|Europe,Liège,Liège,4800,4770
56,57,0.02205,645538.74958777,753489.542633191,645779.649705114,753317.426437945,0.15312,0.13107,2020.20573934426,2020.22778934426,327600000,NA,Liège,Liège,4800,4800
57,18,0.03177349727,645779.649705114,753317.426437945,629899.724958203,753687.389572072,0.18489349727,0.15312,2020.22778934426,2020.25956284153,327600000,hCoV-19/Belgium/ULG-10052/2020|EPI_ISL_424657|2020-04-05|Europe,Liège,Liège,4800,4900
57,58,0.00164592136399999,645779.649705114,753317.426437945,645781.921980933,753290.857328233,0.154765921364,0.15312,2020.22778934426,2020.22943526562,327600000,NA,Liège,Liège,4800,4800
58,59,0.0003540786357,645781.921980933,753290.857328233,645753.450533388,753823.402133008,0.1551199999997,0.154765921364,2020.22943526562,2020.22978934426,327600000,NA,Liège,Liège,4800,4800
