node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
43,44,0.06330543627,649546.424737277,747595.953484066,647092.556358098,748255.810207812,0.06330543627,0,2020.07466934426,2020.13797478053,84400000,NA,Liège,Liège,4633,4630
44,42,0.06147877138,647092.556358098,748255.810207812,648119.692039043,747797.47230533,0.12478420765,0.06330543627,2020.13797478053,2020.19945355191,84400000,hCoV-19/Belgium/ULG-6688/2020|EPI_ISL_418625|2020-03-14|Europe,Liège,Liège,4630,4633
44,45,0.02047456373,647092.556358098,748255.810207812,647281.818251719,748518.055592159,0.08378,0.06330543627,2020.13797478053,2020.15844934426,84400000,NA,Liège,Liège,4630,4652
45,47,0.0018,647281.818251719,748518.055592159,647298.384693725,748454.486245865,0.08558,0.08378,2020.15844934426,2020.16024934426,84400000,NA,Liège,Liège,4652,4630
47,48,0.0018,647298.384693725,748454.486245865,647298.384693725,748454.486245865,0.08738,0.08558,2020.16024934426,2020.16204934426,84400000,NA,Liège,Liège,4630,4630
48,49,0.00167,647298.384693725,748454.486245865,646572.825890768,761822.870289093,0.08905,0.08738,2020.16204934426,2020.16371934426,84400000,NA,Liège,Liège,4630,4830
48,51,0.01998,647298.384693725,748454.486245865,647071.875812689,748312.235470427,0.10736,0.08738,2020.16204934426,2020.18202934426,84400000,NA,Liège,Liège,4630,4630
49,10,0.000215081967299996,646572.825890768,761822.870289093,643479.314212621,766647.380294589,0.0892650819673,0.08905,2020.16371934426,2020.16393442623,84400000,hCoV-19/Belgium/CG-030158/2020|EPI_ISL_418987|2020-03-01|Europe,Liège,Liège,4830,4837
49,50,0.01114,646572.825890768,761822.870289093,646494.86024027,761896.647391536,0.10019,0.08905,2020.16371934426,2020.17485934426,84400000,NA,Liège,Liège,4830,4830
50,12,0.00273628415299998,646494.86024027,761896.647391536,651938.548833382,760821.899221626,0.102926284153,0.10019,2020.17485934426,2020.17759562841,84400000,hCoV-19/Belgium/MJP-0306100/2020|EPI_ISL_420356|2020-03-06|Europe,Liège,Liège,4830,4841
50,11,4.04371579998397e-06,646494.86024027,761896.647391536,646493.909925834,761897.869017124,0.1001940437158,0.10019,2020.17485934426,2020.17486338798,84400000,hCoV-19/Belgium/SJ-030583/2020|EPI_ISL_420339|2020-03-05|Europe,Liège,Liège,4830,4830
51,52,0.01366,647071.875812689,748312.235470427,642624.710089748,757040.583626139,0.12102,0.10736,2020.18202934426,2020.19568934426,84400000,NA,Liège,Liège,4630,4802
51,62,0.00184999999999999,647071.875812689,748312.235470427,645819.47071358,753899.734950968,0.10921,0.10736,2020.18202934426,2020.18387934426,84400000,NA,Liège,Liège,4630,4800
52,53,0.03044,642624.710089748,757040.583626139,642067.488220553,755762.082170223,0.15146,0.12102,2020.19568934426,2020.22612934426,84400000,NA,Liège,Liège,4802,4802
52,54,0.00184999999999999,642624.710089748,757040.583626139,645819.47071358,753899.734950968,0.12287,0.12102,2020.19568934426,2020.19753934426,84400000,NA,Liège,Liège,4802,4800
53,14,0.01704005464,642067.488220553,755762.082170223,642112.665728738,755868.819934431,0.16850005464,0.15146,2020.22612934426,2020.2431693989,84400000,hCoV-19/Belgium/ULG-10028/2020|EPI_ISL_421202|2020-03-30|Europe,Liège,Liège,4802,4802
53,13,0.01977229508,642067.488220553,755762.082170223,639980.801228331,731901.453843815,0.17123229508,0.15146,2020.22612934426,2020.24590163934,84400000,hCoV-19/Belgium/ULG-10032/2020|EPI_ISL_421206|2020-03-31|Europe,Liège,Liège,4802,4100
54,55,0.00190000000000001,645819.47071358,753899.734950968,645811.090660285,753886.458999846,0.12477,0.12287,2020.19753934426,2020.19943934426,84400000,NA,Liège,Liège,4800,4800
54,56,0.00820000000000001,645819.47071358,753899.734950968,646131.625498582,752978.88730039,0.13107,0.12287,2020.19753934426,2020.20573934426,84400000,NA,Liège,Liège,4800,4800
55,16,1.42076501599975e-05,645811.090660285,753886.458999846,640989.801527706,774214.695192724,0.12478420765016,0.12477,2020.19943934426,2020.19945355191,84400000,hCoV-19/Belgium/ULG-6743/2020|EPI_ISL_418627|2020-03-14|Europe,Liège,Liège,4800,4837
56,17,0.00191092896200001,646131.625498582,752978.88730039,616309.819162005,784318.780073457,0.132980928962,0.13107,2020.20573934426,2020.20765027322,84400000,hCoV-19/Belgium/ULG-7626/2020|EPI_ISL_418633|2020-03-17|Europe,Liège,Liège,4800,4770
56,57,0.02205,646131.625498582,752978.88730039,645841.616267032,752759.094432104,0.15312,0.13107,2020.20573934426,2020.22778934426,84400000,NA,Liège,Liège,4800,4800
57,18,0.03177349727,645841.616267032,752759.094432104,629899.724958203,753687.389572072,0.18489349727,0.15312,2020.22778934426,2020.25956284153,84400000,hCoV-19/Belgium/ULG-10052/2020|EPI_ISL_424657|2020-04-05|Europe,Liège,Liège,4800,4900
57,58,0.00164592136399999,645841.616267032,752759.094432104,645847.202572571,752722.329648626,0.154765921364,0.15312,2020.22778934426,2020.22943526562,84400000,NA,Liège,Liège,4800,4800
58,59,0.0003540786357,645847.202572571,752722.329648626,645853.216003202,752741.626415508,0.1551199999997,0.154765921364,2020.22943526562,2020.22978934426,84400000,NA,Liège,Liège,4800,4800
58,19,0.06837894202,645847.202572571,752722.329648626,646055.551655708,752851.900523507,0.223144863384,0.154765921364,2020.22943526562,2020.29781420764,84400000,hCoV-19/Belgium/ULG-10165/2020|EPI_ISL_447159|2020-04-19|Europe,Liège,Liège,4800,4800
