node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
43,44,0.06330543627,649231.855026616,746908.1037967,648639.100073626,746967.845647186,0.06330543627,0,2020.07466934426,2020.13797478053,178800000,NA,Liège,Liège,4633,4633
44,42,0.06147877138,648639.100073626,746967.845647186,648119.692039043,747797.47230533,0.12478420765,0.06330543627,2020.13797478053,2020.19945355191,178800000,hCoV-19/Belgium/ULG-6688/2020|EPI_ISL_418625|2020-03-14|Europe,Liège,Liège,4633,4633
44,45,0.02047456373,648639.100073626,746967.845647186,648612.2636137,746894.235509281,0.08378,0.06330543627,2020.13797478053,2020.15844934426,178800000,NA,Liège,Liège,4633,4633
45,47,0.0018,648612.2636137,746894.235509281,647513.36295954,751271.432037002,0.08558,0.08378,2020.15844934426,2020.16024934426,178800000,NA,Liège,Liège,4633,4651
47,48,0.0018,647513.36295954,751271.432037002,647513.36295954,751271.432037002,0.08738,0.08558,2020.16024934426,2020.16204934426,178800000,NA,Liège,Liège,4651,4651
48,49,0.00167,647513.36295954,751271.432037002,643552.840292808,766661.795540486,0.08905,0.08738,2020.16204934426,2020.16371934426,178800000,NA,Liège,Liège,4651,4837
48,51,0.01998,647513.36295954,751271.432037002,648494.025375969,752250.072956682,0.10736,0.08738,2020.16204934426,2020.18202934426,178800000,NA,Liège,Liège,4651,4651
49,10,0.000215081967299996,643552.840292808,766661.795540486,643479.314212621,766647.380294589,0.0892650819673,0.08905,2020.16371934426,2020.16393442623,178800000,hCoV-19/Belgium/CG-030158/2020|EPI_ISL_418987|2020-03-01|Europe,Liège,Liège,4837,4837
49,50,0.01114,643552.840292808,766661.795540486,646573.668052063,761901.721890025,0.10019,0.08905,2020.16371934426,2020.17485934426,178800000,NA,Liège,Liège,4837,4830
50,12,0.00273628415299998,646573.668052063,761901.721890025,651938.548833382,760821.899221626,0.102926284153,0.10019,2020.17485934426,2020.17759562841,178800000,hCoV-19/Belgium/MJP-0306100/2020|EPI_ISL_420356|2020-03-06|Europe,Liège,Liège,4830,4841
50,11,4.04371579998397e-06,646573.668052063,761901.721890025,646493.909925834,761897.869017124,0.1001940437158,0.10019,2020.17485934426,2020.17486338798,178800000,hCoV-19/Belgium/SJ-030583/2020|EPI_ISL_420339|2020-03-05|Europe,Liège,Liège,4830,4830
51,52,0.01366,648494.025375969,752250.072956682,648519.180974078,752251.215279507,0.12102,0.10736,2020.18202934426,2020.19568934426,178800000,NA,Liège,Liège,4651,4651
51,62,0.00184999999999999,648494.025375969,752250.072956682,648662.192098449,751449.007228007,0.10921,0.10736,2020.18202934426,2020.18387934426,178800000,NA,Liège,Liège,4651,4650
52,53,0.03044,648519.180974078,752251.215279507,648707.926207391,752131.732660325,0.15146,0.12102,2020.19568934426,2020.22612934426,178800000,NA,Liège,Liège,4651,4651
52,54,0.00184999999999999,648519.180974078,752251.215279507,648662.192098449,751449.007228007,0.12287,0.12102,2020.19568934426,2020.19753934426,178800000,NA,Liège,Liège,4651,4650
53,14,0.01704005464,648707.926207391,752131.732660325,642112.665728738,755868.819934431,0.16850005464,0.15146,2020.22612934426,2020.2431693989,178800000,hCoV-19/Belgium/ULG-10028/2020|EPI_ISL_421202|2020-03-30|Europe,Liège,Liège,4651,4802
53,13,0.01977229508,648707.926207391,752131.732660325,639980.801228331,731901.453843815,0.17123229508,0.15146,2020.22612934426,2020.24590163934,178800000,hCoV-19/Belgium/ULG-10032/2020|EPI_ISL_421206|2020-03-31|Europe,Liège,Liège,4651,4100
54,56,0.00820000000000001,648662.192098449,751449.007228007,648631.127963221,751503.990306048,0.13107,0.12287,2020.19753934426,2020.20573934426,178800000,NA,Liège,Liège,4650,4650
56,17,0.00191092896200001,648631.127963221,751503.990306048,616309.819162005,784318.780073457,0.132980928962,0.13107,2020.20573934426,2020.20765027322,178800000,hCoV-19/Belgium/ULG-7626/2020|EPI_ISL_418633|2020-03-17|Europe,Liège,Liège,4650,4770
56,57,0.02205,648631.127963221,751503.990306048,647653.236927444,750939.973552158,0.15312,0.13107,2020.20573934426,2020.22778934426,178800000,NA,Liège,Liège,4650,4651
57,18,0.03177349727,647653.236927444,750939.973552158,629899.724958203,753687.389572072,0.18489349727,0.15312,2020.22778934426,2020.25956284153,178800000,hCoV-19/Belgium/ULG-10052/2020|EPI_ISL_424657|2020-04-05|Europe,Liège,Liège,4651,4900
57,58,0.00164592136399999,647653.236927444,750939.973552158,647649.079993687,750935.508473877,0.154765921364,0.15312,2020.22778934426,2020.22943526562,178800000,NA,Liège,Liège,4651,4651
58,59,0.0003540786357,647649.079993687,750935.508473877,643633.329900791,755080.13278247,0.1551199999997,0.154765921364,2020.22943526562,2020.22978934426,178800000,NA,Liège,Liège,4651,4800
58,19,0.06837894202,647649.079993687,750935.508473877,646055.551655708,752851.900523507,0.223144863384,0.154765921364,2020.22943526562,2020.29781420764,178800000,hCoV-19/Belgium/ULG-10165/2020|EPI_ISL_447159|2020-04-19|Europe,Liège,Liège,4651,4800
59,20,0.03523797814,643633.329900791,755080.13278247,652017.218647944,739772.244642659,0.1903579781397,0.1551199999997,2020.22978934426,2020.2650273224,178800000,hCoV-19/Belgium/ULG-10132/2020|EPI_ISL_427377|2020-04-07|Europe,Liège,Liège,4800,4040
59,60,0.00462000000000001,643633.329900791,755080.13278247,643471.658585025,755099.573432885,0.1597399999997,0.1551199999997,2020.22978934426,2020.23440934426,178800000,NA,Liège,Liège,4800,4800
60,21,0.03061797814,643471.658585025,755099.573432885,650522.756497308,732809.047279166,0.1903579781397,0.1597399999997,2020.23440934426,2020.2650273224,178800000,hCoV-19/Belgium/ULG-10120/2020|EPI_ISL_427368|2020-04-07|Europe,Liège,Liège,4800,4430
60,61,0.06302,643471.658585025,755099.573432885,643969.201021391,754877.397596785,0.2227599999997,0.1597399999997,2020.23440934426,2020.29742934426,178800000,NA,Liège,Liège,4800,4800
61,23,0.0003848633878,643969.201021391,754877.397596785,643959.049850983,754891.481382912,0.2231448633875,0.2227599999997,2020.29742934426,2020.29781420765,178800000,hCoV-19/Belgium/ULG-10166/2020|EPI_ISL_447160|2020-04-19|Europe,Liège,Liège,4800,4800
61,22,0.06049415301,643969.201021391,754877.397596785,638372.420047356,748648.305347315,0.2832541530097,0.2227599999997,2020.29742934426,2020.35792349727,178800000,hCoV-19/Belgium/ULG-10187/2020|EPI_ISL_455975|2020-05-11|Europe,Liège,Liège,4800,4860
62,64,0.01234,648662.192098449,751449.007228007,650122.445163712,742655.484601895,0.12155,0.10921,2020.18387934426,2020.19621934426,178800000,NA,Liège,Liège,4650,4671
64,66,0.02723322191,650122.445163712,742655.484601895,648618.715765621,772551.129544028,0.14878322191,0.12155,2020.19621934426,2020.22345256617,178800000,NA,Liège,Liège,4671,4700
66,67,0.01886677809,648618.715765621,772551.129544028,649329.907279692,772535.113529677,0.16765,0.14878322191,2020.22345256617,2020.24231934426,178800000,NA,Liège,Liège,4700,4730
66,77,0.000576778090700003,648618.715765621,772551.129544028,629382.423424586,780409.146197414,0.1493600000007,0.14878322191,2020.22345256617,2020.22402934426,178800000,NA,Liège,Liège,4700,4750
