node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
43,44,0.06330543627,646173.730734826,742600.914341212,647911.237840464,747992.352680192,0.06330543627,0,2020.07466934426,2020.13797478053,82000000,NA,Liège,Liège,4620,4633
44,42,0.06147877138,647911.237840464,747992.352680192,648119.692039043,747797.47230533,0.12478420765,0.06330543627,2020.13797478053,2020.19945355191,82000000,hCoV-19/Belgium/ULG-6688/2020|EPI_ISL_418625|2020-03-14|Europe,Liège,Liège,4633,4633
44,45,0.02047456373,647911.237840464,747992.352680192,648076.864822479,748216.701627478,0.08378,0.06330543627,2020.13797478053,2020.15844934426,82000000,NA,Liège,Liège,4633,4633
45,47,0.0018,648076.864822479,748216.701627478,648058.627458805,748334.115881367,0.08558,0.08378,2020.15844934426,2020.16024934426,82000000,NA,Liège,Liège,4633,4633
47,48,0.0018,648058.627458805,748334.115881367,648058.627458805,748334.115881367,0.08738,0.08558,2020.16024934426,2020.16204934426,82000000,NA,Liège,Liège,4633,4633
48,49,0.00167,648058.627458805,748334.115881367,645550.364710081,761702.183671128,0.08905,0.08738,2020.16204934426,2020.16371934426,82000000,NA,Liège,Liège,4633,4830
48,51,0.01998,648058.627458805,748334.115881367,650090.438321882,742856.416658348,0.10736,0.08738,2020.16204934426,2020.18202934426,82000000,NA,Liège,Liège,4633,4671
49,10,0.000215081967299996,645550.364710081,761702.183671128,643479.314212621,766647.380294589,0.0892650819673,0.08905,2020.16371934426,2020.16393442623,82000000,hCoV-19/Belgium/CG-030158/2020|EPI_ISL_418987|2020-03-01|Europe,Liège,Liège,4830,4837
49,50,0.01114,645550.364710081,761702.183671128,646503.739531087,761902.311004963,0.10019,0.08905,2020.16371934426,2020.17485934426,82000000,NA,Liège,Liège,4830,4830
50,12,0.00273628415299998,646503.739531087,761902.311004963,651938.548833382,760821.899221626,0.102926284153,0.10019,2020.17485934426,2020.17759562841,82000000,hCoV-19/Belgium/MJP-0306100/2020|EPI_ISL_420356|2020-03-06|Europe,Liège,Liège,4830,4841
50,11,4.04371579998397e-06,646503.739531087,761902.311004963,646493.909925834,761897.869017124,0.1001940437158,0.10019,2020.17485934426,2020.17486338798,82000000,hCoV-19/Belgium/SJ-030583/2020|EPI_ISL_420339|2020-03-05|Europe,Liège,Liège,4830,4830
51,52,0.01366,650090.438321882,742856.416658348,645224.138416324,754840.770460212,0.12102,0.10736,2020.18202934426,2020.19568934426,82000000,NA,Liège,Liège,4671,4820
51,62,0.00184999999999999,650090.438321882,742856.416658348,645205.884657093,754865.927630247,0.10921,0.10736,2020.18202934426,2020.18387934426,82000000,NA,Liège,Liège,4671,4820
52,53,0.03044,645224.138416324,754840.770460212,642053.486010226,755956.9044681,0.15146,0.12102,2020.19568934426,2020.22612934426,82000000,NA,Liège,Liège,4820,4802
52,54,0.00184999999999999,645224.138416324,754840.770460212,645205.884657093,754865.927630247,0.12287,0.12102,2020.19568934426,2020.19753934426,82000000,NA,Liège,Liège,4820,4820
53,14,0.01704005464,642053.486010226,755956.9044681,642112.665728738,755868.819934431,0.16850005464,0.15146,2020.22612934426,2020.2431693989,82000000,hCoV-19/Belgium/ULG-10028/2020|EPI_ISL_421202|2020-03-30|Europe,Liège,Liège,4802,4802
53,13,0.01977229508,642053.486010226,755956.9044681,639980.801228331,731901.453843815,0.17123229508,0.15146,2020.22612934426,2020.24590163934,82000000,hCoV-19/Belgium/ULG-10032/2020|EPI_ISL_421206|2020-03-31|Europe,Liège,Liège,4802,4100
54,55,0.00190000000000001,645205.884657093,754865.927630247,645288.665840051,754798.393613253,0.12477,0.12287,2020.19753934426,2020.19943934426,82000000,NA,Liège,Liège,4820,4820
54,56,0.00820000000000001,645205.884657093,754865.927630247,645102.55396897,754766.547537554,0.13107,0.12287,2020.19753934426,2020.20573934426,82000000,NA,Liège,Liège,4820,4820
55,16,1.42076501599975e-05,645288.665840051,754798.393613253,640989.801527706,774214.695192724,0.12478420765016,0.12477,2020.19943934426,2020.19945355191,82000000,hCoV-19/Belgium/ULG-6743/2020|EPI_ISL_418627|2020-03-14|Europe,Liège,Liège,4820,4837
56,17,0.00191092896200001,645102.55396897,754766.547537554,616309.819162005,784318.780073457,0.132980928962,0.13107,2020.20573934426,2020.20765027322,82000000,hCoV-19/Belgium/ULG-7626/2020|EPI_ISL_418633|2020-03-17|Europe,Liège,Liège,4820,4770
56,57,0.02205,645102.55396897,754766.547537554,644570.600877048,754172.765059425,0.15312,0.13107,2020.20573934426,2020.22778934426,82000000,NA,Liège,Liège,4820,4800
57,18,0.03177349727,644570.600877048,754172.765059425,629899.724958203,753687.389572072,0.18489349727,0.15312,2020.22778934426,2020.25956284153,82000000,hCoV-19/Belgium/ULG-10052/2020|EPI_ISL_424657|2020-04-05|Europe,Liège,Liège,4800,4900
57,58,0.00164592136399999,644570.600877048,754172.765059425,644555.379215818,754156.112469061,0.154765921364,0.15312,2020.22778934426,2020.22943526562,82000000,NA,Liège,Liège,4800,4800
58,59,0.0003540786357,644555.379215818,754156.112469061,644525.454562002,754144.966995873,0.1551199999997,0.154765921364,2020.22943526562,2020.22978934426,82000000,NA,Liège,Liège,4800,4800
58,19,0.06837894202,644555.379215818,754156.112469061,646055.551655708,752851.900523507,0.223144863384,0.154765921364,2020.22943526562,2020.29781420764,82000000,hCoV-19/Belgium/ULG-10165/2020|EPI_ISL_447159|2020-04-19|Europe,Liège,Liège,4800,4800
59,20,0.03523797814,644525.454562002,754144.966995873,652017.218647944,739772.244642659,0.1903579781397,0.1551199999997,2020.22978934426,2020.2650273224,82000000,hCoV-19/Belgium/ULG-10132/2020|EPI_ISL_427377|2020-04-07|Europe,Liège,Liège,4800,4040
59,60,0.00462000000000001,644525.454562002,754144.966995873,644357.5970905,754981.953718335,0.1597399999997,0.1551199999997,2020.22978934426,2020.23440934426,82000000,NA,Liège,Liège,4800,4820
