node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
43,44,0.06330543627,647958.672679078,748748.454500145,647981.830415599,748202.629912316,0.06330543627,0,2020.07466934426,2020.13797478053,187200000,NA,Liège,Liège,4651,4633
44,42,0.06147877138,647981.830415599,748202.629912316,648119.692039043,747797.47230533,0.12478420765,0.06330543627,2020.13797478053,2020.19945355191,187200000,hCoV-19/Belgium/ULG-6688/2020|EPI_ISL_418625|2020-03-14|Europe,Liège,Liège,4633,4633
44,45,0.02047456373,647981.830415599,748202.629912316,647920.216044163,748422.142207832,0.08378,0.06330543627,2020.13797478053,2020.15844934426,187200000,NA,Liège,Liège,4633,4633
45,47,0.0018,647920.216044163,748422.142207832,647945.904286859,748372.269333765,0.08558,0.08378,2020.15844934426,2020.16024934426,187200000,NA,Liège,Liège,4633,4633
47,48,0.0018,647945.904286859,748372.269333765,647945.904286859,748372.269333765,0.08738,0.08558,2020.16024934426,2020.16204934426,187200000,NA,Liège,Liège,4633,4633
48,49,0.00167,647945.904286859,748372.269333765,643484.415355273,766673.697235293,0.08905,0.08738,2020.16204934426,2020.16371934426,187200000,NA,Liège,Liège,4633,4837
48,51,0.01998,647945.904286859,748372.269333765,647931.906429471,749385.076103775,0.10736,0.08738,2020.16204934426,2020.18202934426,187200000,NA,Liège,Liège,4633,4651
49,10,0.000215081967299996,643484.415355273,766673.697235293,643479.314212621,766647.380294589,0.0892650819673,0.08905,2020.16371934426,2020.16393442623,187200000,hCoV-19/Belgium/CG-030158/2020|EPI_ISL_418987|2020-03-01|Europe,Liège,Liège,4837,4837
49,50,0.01114,643484.415355273,766673.697235293,646493.223109711,761894.98298709,0.10019,0.08905,2020.16371934426,2020.17485934426,187200000,NA,Liège,Liège,4837,4830
50,12,0.00273628415299998,646493.223109711,761894.98298709,651938.548833382,760821.899221626,0.102926284153,0.10019,2020.17485934426,2020.17759562841,187200000,hCoV-19/Belgium/MJP-0306100/2020|EPI_ISL_420356|2020-03-06|Europe,Liège,Liège,4830,4841
50,11,4.04371579998397e-06,646493.223109711,761894.98298709,646493.909925834,761897.869017124,0.1001940437158,0.10019,2020.17485934426,2020.17486338798,187200000,hCoV-19/Belgium/SJ-030583/2020|EPI_ISL_420339|2020-03-05|Europe,Liège,Liège,4830,4830
51,52,0.01366,647931.906429471,749385.076103775,645055.621918132,752468.680937728,0.12102,0.10736,2020.18202934426,2020.19568934426,187200000,NA,Liège,Liège,4651,4650
51,62,0.00184999999999999,647931.906429471,749385.076103775,645116.560780167,752589.31888027,0.10921,0.10736,2020.18202934426,2020.18387934426,187200000,NA,Liège,Liège,4651,4650
52,53,0.03044,645055.621918132,752468.680937728,642088.896903754,756146.381815985,0.15146,0.12102,2020.19568934426,2020.22612934426,187200000,NA,Liège,Liège,4650,4802
52,54,0.00184999999999999,645055.621918132,752468.680937728,645116.560780167,752589.31888027,0.12287,0.12102,2020.19568934426,2020.19753934426,187200000,NA,Liège,Liège,4650,4650
53,14,0.01704005464,642088.896903754,756146.381815985,642112.665728738,755868.819934431,0.16850005464,0.15146,2020.22612934426,2020.2431693989,187200000,hCoV-19/Belgium/ULG-10028/2020|EPI_ISL_421202|2020-03-30|Europe,Liège,Liège,4802,4802
53,13,0.01977229508,642088.896903754,756146.381815985,639980.801228331,731901.453843815,0.17123229508,0.15146,2020.22612934426,2020.24590163934,187200000,hCoV-19/Belgium/ULG-10032/2020|EPI_ISL_421206|2020-03-31|Europe,Liège,Liège,4802,4100
54,56,0.00820000000000001,645116.560780167,752589.31888027,645166.835883352,752386.56650675,0.13107,0.12287,2020.19753934426,2020.20573934426,187200000,NA,Liège,Liège,4650,4650
56,17,0.00191092896200001,645166.835883352,752386.56650675,616309.819162005,784318.780073457,0.132980928962,0.13107,2020.20573934426,2020.20765027322,187200000,hCoV-19/Belgium/ULG-7626/2020|EPI_ISL_418633|2020-03-17|Europe,Liège,Liège,4650,4770
56,57,0.02205,645166.835883352,752386.56650675,645157.524244129,752257.261551962,0.15312,0.13107,2020.20573934426,2020.22778934426,187200000,NA,Liège,Liège,4650,4650
57,18,0.03177349727,645157.524244129,752257.261551962,629899.724958203,753687.389572072,0.18489349727,0.15312,2020.22778934426,2020.25956284153,187200000,hCoV-19/Belgium/ULG-10052/2020|EPI_ISL_424657|2020-04-05|Europe,Liège,Liège,4650,4900
57,58,0.00164592136399999,645157.524244129,752257.261551962,645342.358742277,752724.175176287,0.154765921364,0.15312,2020.22778934426,2020.22943526562,187200000,NA,Liège,Liège,4650,4650
58,59,0.0003540786357,645342.358742277,752724.175176287,645286.446189091,752751.344257632,0.1551199999997,0.154765921364,2020.22943526562,2020.22978934426,187200000,NA,Liège,Liège,4650,4650
58,19,0.06837894202,645342.358742277,752724.175176287,646055.551655708,752851.900523507,0.223144863384,0.154765921364,2020.22943526562,2020.29781420764,187200000,hCoV-19/Belgium/ULG-10165/2020|EPI_ISL_447159|2020-04-19|Europe,Liège,Liège,4650,4800
59,20,0.03523797814,645286.446189091,752751.344257632,652017.218647944,739772.244642659,0.1903579781397,0.1551199999997,2020.22978934426,2020.2650273224,187200000,hCoV-19/Belgium/ULG-10132/2020|EPI_ISL_427377|2020-04-07|Europe,Liège,Liège,4650,4040
59,60,0.00462000000000001,645286.446189091,752751.344257632,645288.550190587,752786.946715429,0.1597399999997,0.1551199999997,2020.22978934426,2020.23440934426,187200000,NA,Liège,Liège,4650,4650
60,21,0.03061797814,645288.550190587,752786.946715429,650522.756497308,732809.047279166,0.1903579781397,0.1597399999997,2020.23440934426,2020.2650273224,187200000,hCoV-19/Belgium/ULG-10120/2020|EPI_ISL_427368|2020-04-07|Europe,Liège,Liège,4650,4430
60,61,0.06302,645288.550190587,752786.946715429,643924.901366798,754851.729330554,0.2227599999997,0.1597399999997,2020.23440934426,2020.29742934426,187200000,NA,Liège,Liège,4650,4800
61,23,0.0003848633878,643924.901366798,754851.729330554,643959.049850983,754891.481382912,0.2231448633875,0.2227599999997,2020.29742934426,2020.29781420765,187200000,hCoV-19/Belgium/ULG-10166/2020|EPI_ISL_447160|2020-04-19|Europe,Liège,Liège,4800,4800
61,22,0.06049415301,643924.901366798,754851.729330554,638372.420047356,748648.305347315,0.2832541530097,0.2227599999997,2020.29742934426,2020.35792349727,187200000,hCoV-19/Belgium/ULG-10187/2020|EPI_ISL_455975|2020-05-11|Europe,Liège,Liège,4800,4860
62,64,0.01234,645116.560780167,752589.31888027,650190.90218309,742598.38313298,0.12155,0.10921,2020.18387934426,2020.19621934426,187200000,NA,Liège,Liège,4650,4671
64,66,0.02723322191,650190.90218309,742598.38313298,645783.282265166,769997.278303431,0.14878322191,0.12155,2020.19621934426,2020.22345256617,187200000,NA,Liège,Liège,4671,4700
