node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
43,44,0.06330543627,648497.725577598,747631.406081046,648239.408287208,747800.518169265,0.06330543627,0,2020.07466934426,2020.13797478053,55200000,NA,Liège,Liège,4633,4633
44,42,0.06147877138,648239.408287208,747800.518169265,648119.692039043,747797.47230533,0.12478420765,0.06330543627,2020.13797478053,2020.19945355191,55200000,hCoV-19/Belgium/ULG-6688/2020|EPI_ISL_418625|2020-03-14|Europe,Liège,Liège,4633,4633
44,45,0.02047456373,648239.408287208,747800.518169265,647963.972220437,750972.870650412,0.08378,0.06330543627,2020.13797478053,2020.15844934426,55200000,NA,Liège,Liège,4633,4650
45,47,0.0018,647963.972220437,750972.870650412,646014.297336972,761542.645555311,0.08558,0.08378,2020.15844934426,2020.16024934426,55200000,NA,Liège,Liège,4650,4830
47,48,0.0018,646014.297336972,761542.645555311,646014.297336972,761542.645555311,0.08738,0.08558,2020.16024934426,2020.16204934426,55200000,NA,Liège,Liège,4830,4830
48,49,0.00167,646014.297336972,761542.645555311,646096.824343771,761558.63119244,0.08905,0.08738,2020.16204934426,2020.16371934426,55200000,NA,Liège,Liège,4830,4830
48,51,0.01998,646014.297336972,761542.645555311,645644.165403009,759742.981233937,0.10736,0.08738,2020.16204934426,2020.18202934426,55200000,NA,Liège,Liège,4830,4830
49,10,0.000215081967299996,646096.824343771,761558.63119244,643479.314212621,766647.380294589,0.0892650819673,0.08905,2020.16371934426,2020.16393442623,55200000,hCoV-19/Belgium/CG-030158/2020|EPI_ISL_418987|2020-03-01|Europe,Liège,Liège,4830,4837
49,50,0.01114,646096.824343771,761558.63119244,646493.795174075,761898.807034439,0.10019,0.08905,2020.16371934426,2020.17485934426,55200000,NA,Liège,Liège,4830,4830
50,12,0.00273628415299998,646493.795174075,761898.807034439,651938.548833382,760821.899221626,0.102926284153,0.10019,2020.17485934426,2020.17759562841,55200000,hCoV-19/Belgium/MJP-0306100/2020|EPI_ISL_420356|2020-03-06|Europe,Liège,Liège,4830,4841
50,11,4.04371579998397e-06,646493.795174075,761898.807034439,646493.909925834,761897.869017124,0.1001940437158,0.10019,2020.17485934426,2020.17486338798,55200000,hCoV-19/Belgium/SJ-030583/2020|EPI_ISL_420339|2020-03-05|Europe,Liège,Liège,4830,4830
51,52,0.01366,645644.165403009,759742.981233937,645717.766958428,759743.694808688,0.12102,0.10736,2020.18202934426,2020.19568934426,55200000,NA,Liège,Liège,4830,4831
51,62,0.00184999999999999,645644.165403009,759742.981233937,645678.621110623,759813.783940231,0.10921,0.10736,2020.18202934426,2020.18387934426,55200000,NA,Liège,Liège,4830,4830
52,53,0.03044,645717.766958428,759743.694808688,642806.06807825,756549.708156599,0.15146,0.12102,2020.19568934426,2020.22612934426,55200000,NA,Liège,Liège,4831,4800
52,54,0.00184999999999999,645717.766958428,759743.694808688,645678.621110623,759813.783940231,0.12287,0.12102,2020.19568934426,2020.19753934426,55200000,NA,Liège,Liège,4831,4830
53,14,0.01704005464,642806.06807825,756549.708156599,642112.665728738,755868.819934431,0.16850005464,0.15146,2020.22612934426,2020.2431693989,55200000,hCoV-19/Belgium/ULG-10028/2020|EPI_ISL_421202|2020-03-30|Europe,Liège,Liège,4800,4802
53,13,0.01977229508,642806.06807825,756549.708156599,639980.801228331,731901.453843815,0.17123229508,0.15146,2020.22612934426,2020.24590163934,55200000,hCoV-19/Belgium/ULG-10032/2020|EPI_ISL_421206|2020-03-31|Europe,Liège,Liège,4800,4100
54,56,0.00820000000000001,645678.621110623,759813.783940231,645687.377459428,759859.57528901,0.13107,0.12287,2020.19753934426,2020.20573934426,55200000,NA,Liège,Liège,4830,4830
56,17,0.00191092896200001,645687.377459428,759859.57528901,616309.819162005,784318.780073457,0.132980928962,0.13107,2020.20573934426,2020.20765027322,55200000,hCoV-19/Belgium/ULG-7626/2020|EPI_ISL_418633|2020-03-17|Europe,Liège,Liège,4830,4770
56,57,0.02205,645687.377459428,759859.57528901,644741.587899202,754453.82146406,0.15312,0.13107,2020.20573934426,2020.22778934426,55200000,NA,Liège,Liège,4830,4820
57,18,0.03177349727,644741.587899202,754453.82146406,629899.724958203,753687.389572072,0.18489349727,0.15312,2020.22778934426,2020.25956284153,55200000,hCoV-19/Belgium/ULG-10052/2020|EPI_ISL_424657|2020-04-05|Europe,Liège,Liège,4820,4900
