"","node1","node2","length","startLat","startLon","endLat","endLon","endNodeL","startNodeL","startYear","endYear","treeID","tipLabel"
"2",44,42,0.06147877138,50.6343430912247,5.74720457602389,50.6354094838736,5.75125331216508,0.12478420765,0.06330543627,2020.13797478053,2020.19945355191,129600000,"hCoV-19/Belgium/ULG-6688/2020|EPI_ISL_418625|2020-03-14|Europe"
"4",45,47,0.0018,50.6585410226974,5.72353056049918,50.658396412249,5.72395590561323,0.08558,0.08378,2020.15844934426,2020.16024934426,129600000,NA
"5",47,48,0.0018,50.658396412249,5.72395590561323,50.658396412249,5.72395590561323,0.08738,0.08558,2020.16024934426,2020.16204934426,129600000,NA
"6",48,49,0.00167,50.658396412249,5.72395590561323,50.6167881100921,5.95204744773213,0.08905,0.08738,2020.16204934426,2020.16371934426,129600000,NA
"8",49,10,0.000215081967299996,50.6167881100921,5.95204744773213,50.5902216955547,6.0161845091987,0.0892650819673,0.08905,2020.16371934426,2020.16393442623,129600000,"hCoV-19/Belgium/CG-030158/2020|EPI_ISL_418987|2020-03-01|Europe"
"10",50,12,0.00273628415299998,50.6182118840351,5.95014149119308,50.6673932149774,5.93647076034075,0.102926284153,0.10019,2020.17485934426,2020.17759562841,129600000,"hCoV-19/Belgium/MJP-0306100/2020|EPI_ISL_420356|2020-03-06|Europe"
"11",50,11,4.04371579998397e-06,50.6182118840351,5.95014149119308,50.6182505109198,5.95003744953079,0.1001940437158,0.10019,2020.17485934426,2020.17486338798,129600000,"hCoV-19/Belgium/SJ-030583/2020|EPI_ISL_420339|2020-03-05|Europe"
"12",51,52,0.01366,50.6545423363014,5.67983776613735,50.6546829648303,5.68034833712119,0.12102,0.10736,2020.18202934426,2020.19568934426,129600000,NA
"13",51,62,0.00184999999999999,50.6545423363014,5.67983776613735,50.6548377256213,5.67999185803486,0.10921,0.10736,2020.18202934426,2020.18387934426,129600000,NA
"15",52,54,0.00184999999999999,50.6546829648303,5.68034833712119,50.6548377256213,5.67999185803486,0.12287,0.12102,2020.19568934426,2020.19753934426,129600000,NA
"16",53,14,0.01704005464,50.5875172015407,5.66645701087942,50.5800007869811,5.86360549680758,0.16850005464,0.15146,2020.22612934426,2020.2431693989,129600000,"hCoV-19/Belgium/ULG-10028/2020|EPI_ISL_421202|2020-03-30|Europe"
"18",54,56,0.00820000000000001,50.6548377256213,5.67999185803486,50.6552892882302,5.67423730424425,0.13107,0.12287,2020.19753934426,2020.20573934426,129600000,NA
"19",56,17,0.00191092896200001,50.6552892882302,5.67423730424425,50.3422272429212,6.25586614053313,0.132980928962,0.13107,2020.20573934426,2020.20765027322,129600000,"hCoV-19/Belgium/ULG-7626/2020|EPI_ISL_418633|2020-03-17|Europe"
"20",56,57,0.02205,50.6552892882302,5.67423730424425,50.6566898249803,5.67317098596171,0.15312,0.13107,2020.20573934426,2020.22778934426,129600000,NA
"21",57,18,0.03177349727,50.6566898249803,5.67317098596171,50.4706182945347,5.82939710560777,0.18489349727,0.15312,2020.22778934426,2020.25956284153,129600000,"hCoV-19/Belgium/ULG-10052/2020|EPI_ISL_424657|2020-04-05|Europe"
"22",57,58,0.00164592136399999,50.6566898249803,5.67317098596171,50.656390792521,5.67221668904365,0.154765921364,0.15312,2020.22778934426,2020.22943526562,129600000,NA
"23",58,59,0.0003540786357,50.656390792521,5.67221668904365,50.6659341174214,5.6386908012895,0.1551199999997,0.154765921364,2020.22943526562,2020.22978934426,129600000,NA
"24",58,19,0.06837894202,50.656390792521,5.67221668904365,50.6159826362162,5.82211358239193,0.223144863384,0.154765921364,2020.22943526562,2020.29781420764,129600000,"hCoV-19/Belgium/ULG-10165/2020|EPI_ISL_447159|2020-04-19|Europe"
"25",59,20,0.03523797814,50.6659341174214,5.6386908012895,50.6717405100194,5.63877558126074,0.1903579781397,0.1551199999997,2020.22978934426,2020.2650273224,129600000,"hCoV-19/Belgium/ULG-10132/2020|EPI_ISL_427377|2020-04-07|Europe"
