"","node1","node2","length","startLat","startLon","endLat","endLon","endNodeL","startNodeL","startYear","endYear","treeID","tipLabel"
"1",43,44,0.06330543627,50.635031022822,5.73766849757683,50.6341860616777,5.7461872100758,0.06330543627,0,2020.07466934426,2020.13797478053,446400000,NA
"3",44,45,0.02047456373,50.6341860616777,5.7461872100758,50.6337683762481,5.74627159693991,0.08378,0.06330543627,2020.13797478053,2020.15844934426,446400000,NA
"4",45,47,0.0018,50.6337683762481,5.74627159693991,50.6344270010893,5.74672811075092,0.08558,0.08378,2020.15844934426,2020.16024934426,446400000,NA
"5",47,48,0.0018,50.6344270010893,5.74672811075092,50.6344270010893,5.74672811075092,0.08738,0.08558,2020.16024934426,2020.16204934426,446400000,NA
"6",48,49,0.00167,50.6344270010893,5.74672811075092,50.5903563894088,6.01443281200531,0.08905,0.08738,2020.16204934426,2020.16371934426,446400000,NA
"7",48,51,0.01998,50.6344270010893,5.74672811075092,50.637882069486,5.72467650750443,0.10736,0.08738,2020.16204934426,2020.18202934426,446400000,NA
"8",49,10,0.000215081967299996,50.5903563894088,6.01443281200531,50.5902216955547,6.0161845091987,0.0892650819673,0.08905,2020.16371934426,2020.16393442623,446400000,"hCoV-19/Belgium/CG-030158/2020|EPI_ISL_418987|2020-03-01|Europe"
"9",49,50,0.01114,50.5903563894088,6.01443281200531,50.618252441581,5.95010559295847,0.10019,0.08905,2020.16371934426,2020.17485934426,446400000,NA
"10",50,12,0.00273628415299998,50.618252441581,5.95010559295847,50.6673932149774,5.93647076034075,0.102926284153,0.10019,2020.17485934426,2020.17759562841,446400000,"hCoV-19/Belgium/MJP-0306100/2020|EPI_ISL_420356|2020-03-06|Europe"
"11",50,11,4.04371579998397e-06,50.618252441581,5.95010559295847,50.6182505109198,5.95003744953079,0.1001940437158,0.10019,2020.17485934426,2020.17486338798,446400000,"hCoV-19/Belgium/SJ-030583/2020|EPI_ISL_420339|2020-03-05|Europe"
"12",51,52,0.01366,50.637882069486,5.72467650750443,50.5883134530062,5.83709964553149,0.12102,0.10736,2020.18202934426,2020.19568934426,446400000,NA
"13",51,62,0.00184999999999999,50.637882069486,5.72467650750443,50.5882860004462,5.83718288435724,0.10921,0.10736,2020.18202934426,2020.18387934426,446400000,NA
"14",52,53,0.03044,50.5883134530062,5.83709964553149,50.5802582476667,5.86013083623394,0.15146,0.12102,2020.19568934426,2020.22612934426,446400000,NA
"16",53,14,0.01704005464,50.5802582476667,5.86013083623394,50.5800007869811,5.86360549680758,0.16850005464,0.15146,2020.22612934426,2020.2431693989,446400000,"hCoV-19/Belgium/ULG-10028/2020|EPI_ISL_421202|2020-03-30|Europe"
"18",54,56,0.00820000000000001,50.5882860004462,5.83718288435724,50.5964148946458,5.8516351939651,0.13107,0.12287,2020.19753934426,2020.20573934426,446400000,NA
"19",56,17,0.00191092896200001,50.5964148946458,5.8516351939651,50.3422272429212,6.25586614053313,0.132980928962,0.13107,2020.20573934426,2020.20765027322,446400000,"hCoV-19/Belgium/ULG-7626/2020|EPI_ISL_418633|2020-03-17|Europe"
"20",56,57,0.02205,50.5964148946458,5.8516351939651,50.5972612345198,5.85545231982647,0.15312,0.13107,2020.20573934426,2020.22778934426,446400000,NA
"21",57,18,0.03177349727,50.5972612345198,5.85545231982647,50.4706182945347,5.82939710560777,0.18489349727,0.15312,2020.22778934426,2020.25956284153,446400000,"hCoV-19/Belgium/ULG-10052/2020|EPI_ISL_424657|2020-04-05|Europe"
"22",57,58,0.00164592136399999,50.5972612345198,5.85545231982647,50.5969510057975,5.85636863792706,0.154765921364,0.15312,2020.22778934426,2020.22943526562,446400000,NA
"23",58,59,0.0003540786357,50.5969510057975,5.85636863792706,50.5969684687417,5.85611133673424,0.1551199999997,0.154765921364,2020.22943526562,2020.22978934426,446400000,NA
"24",58,19,0.06837894202,50.5969510057975,5.85636863792706,50.6159826362162,5.82211358239193,0.223144863384,0.154765921364,2020.22943526562,2020.29781420764,446400000,"hCoV-19/Belgium/ULG-10165/2020|EPI_ISL_447159|2020-04-19|Europe"
"25",59,20,0.03523797814,50.5969684687417,5.85611133673424,50.6717405100194,5.63877558126074,0.1903579781397,0.1551199999997,2020.22978934426,2020.2650273224,446400000,"hCoV-19/Belgium/ULG-10132/2020|EPI_ISL_427377|2020-04-07|Europe"
"26",59,60,0.00462000000000001,50.5969684687417,5.85611133673424,50.5967793706429,5.85688691647371,0.1597399999997,0.1551199999997,2020.22978934426,2020.23440934426,446400000,NA
"28",60,61,0.06302,50.5967793706429,5.85688691647371,50.5968011310226,5.85004140333167,0.2227599999997,0.1597399999997,2020.23440934426,2020.29742934426,446400000,NA
"30",61,22,0.06049415301,50.5968011310226,5.85004140333167,50.5476518544976,5.76067797802347,0.2832541530097,0.2227599999997,2020.29742934426,2020.35792349727,446400000,"hCoV-19/Belgium/ULG-10187/2020|EPI_ISL_455975|2020-05-11|Europe"
"31",62,64,0.01234,50.5882860004462,5.83718288435724,50.6388336324183,5.72229907952306,0.12155,0.10921,2020.18387934426,2020.19621934426,446400000,NA
"32",64,66,0.02723322191,50.6388336324183,5.72229907952306,50.4605133069606,6.20586677021944,0.14878322191,0.12155,2020.19621934426,2020.22345256617,446400000,NA
"33",66,67,0.01886677809,50.4605133069606,6.20586677021944,50.6156263158906,6.06232842282387,0.16765,0.14878322191,2020.22345256617,2020.24231934426,446400000,NA
