"","node1","node2","length","startLat","startLon","endLat","endLon","endNodeL","startNodeL","startYear","endYear","treeID","tipLabel"
"1",44,42,0.06147877138,50.6377351045533,5.75615410336831,50.6354094838736,5.75125331216508,0.12478420765,0.06330543627,2020.13797478053,2020.19945355191,212800000,"hCoV-19/Belgium/ULG-6688/2020|EPI_ISL_418625|2020-03-14|Europe"
"3",45,47,0.0018,50.6070178329231,5.97831293899177,50.6085713591974,5.9792640195884,0.08558,0.08378,2020.15844934426,2020.16024934426,212800000,NA
"4",47,48,0.0018,50.6085713591974,5.9792640195884,50.6085713591974,5.9792640195884,0.08738,0.08558,2020.16024934426,2020.16204934426,212800000,NA
"5",48,49,0.00167,50.6085713591974,5.9792640195884,50.6088198380098,5.97922803164423,0.08905,0.08738,2020.16204934426,2020.16371934426,212800000,NA
"6",48,51,0.01998,50.6085713591974,5.9792640195884,50.5977028562393,5.84931013366987,0.10736,0.08738,2020.16204934426,2020.18202934426,212800000,NA
"7",49,10,0.000215081967299996,50.6088198380098,5.97922803164423,50.5902216955547,6.0161845091987,0.0892650819673,0.08905,2020.16371934426,2020.16393442623,212800000,"hCoV-19/Belgium/CG-030158/2020|EPI_ISL_418987|2020-03-01|Europe"
"8",49,50,0.01114,50.6088198380098,5.97922803164423,50.6182679864364,5.95005350790017,0.10019,0.08905,2020.16371934426,2020.17485934426,212800000,NA
"10",50,11,4.04371579998397e-06,50.6182679864364,5.95005350790017,50.6182505109198,5.95003744953079,0.1001940437158,0.10019,2020.17485934426,2020.17486338798,212800000,"hCoV-19/Belgium/SJ-030583/2020|EPI_ISL_420339|2020-03-05|Europe"
"11",51,52,0.01366,50.5977028562393,5.84931013366987,50.5974699178577,5.84790187764554,0.12102,0.10736,2020.18202934426,2020.19568934426,212800000,NA
"12",51,62,0.00184999999999999,50.5977028562393,5.84931013366987,50.5955038985321,5.84540856155831,0.10921,0.10736,2020.18202934426,2020.18387934426,212800000,NA
"13",52,53,0.03044,50.5974699178577,5.84790187764554,50.5811592229501,5.85228058130666,0.15146,0.12102,2020.19568934426,2020.22612934426,212800000,NA
"14",52,54,0.00184999999999999,50.5974699178577,5.84790187764554,50.5955038985321,5.84540856155831,0.12287,0.12102,2020.19568934426,2020.19753934426,212800000,NA
