"","node1","node2","length","startLat","startLon","endLat","endLon","endNodeL","startNodeL","startYear","endYear","treeID","tipLabel"
"1",43,44,0.06330543627,50.6324040516495,5.77355240835224,50.6351498695793,5.77804231383095,0.06330543627,0,2020.07466934426,2020.13797478053,170800000,NA
"3",44,45,0.02047456373,50.6351498695793,5.77804231383095,50.6353029334454,5.77913606251015,0.08378,0.06330543627,2020.13797478053,2020.15844934426,170800000,NA
"4",45,47,0.0018,50.6353029334454,5.77913606251015,50.6332111668173,5.7769246726262,0.08558,0.08378,2020.15844934426,2020.16024934426,170800000,NA
"6",48,49,0.00167,50.6332111668173,5.7769246726262,50.5901341691817,6.01585932693128,0.08905,0.08738,2020.16204934426,2020.16371934426,170800000,NA
"8",49,10,0.000215081967299996,50.5901341691817,6.01585932693128,50.5902216955547,6.0161845091987,0.0892650819673,0.08905,2020.16371934426,2020.16393442623,170800000,"hCoV-19/Belgium/CG-030158/2020|EPI_ISL_418987|2020-03-01|Europe"
"9",49,50,0.01114,50.5901341691817,6.01585932693128,50.6182703362642,5.94999908756538,0.10019,0.08905,2020.16371934426,2020.17485934426,170800000,NA
"10",50,12,0.00273628415299998,50.6182703362642,5.94999908756538,50.6673932149774,5.93647076034075,0.102926284153,0.10019,2020.17485934426,2020.17759562841,170800000,"hCoV-19/Belgium/MJP-0306100/2020|EPI_ISL_420356|2020-03-06|Europe"
"14",52,53,0.03044,50.6100983541659,5.83132006474608,50.5801081058968,5.86540852867561,0.15146,0.12102,2020.19568934426,2020.22612934426,170800000,NA
"16",53,14,0.01704005464,50.5801081058968,5.86540852867561,50.5800007869811,5.86360549680758,0.16850005464,0.15146,2020.22612934426,2020.2431693989,170800000,"hCoV-19/Belgium/ULG-10028/2020|EPI_ISL_421202|2020-03-30|Europe"
"17",53,13,0.01977229508,50.5801081058968,5.86540852867561,50.5647117655029,5.5247699897677,0.17123229508,0.15146,2020.22612934426,2020.24590163934,170800000,"hCoV-19/Belgium/ULG-10032/2020|EPI_ISL_421206|2020-03-31|Europe"
"18",54,56,0.00820000000000001,50.6098826633319,5.83066215537233,50.6108004934897,5.83735824785595,0.13107,0.12287,2020.19753934426,2020.20573934426,170800000,NA
"19",56,17,0.00191092896200001,50.6108004934897,5.83735824785595,50.3422272429212,6.25586614053313,0.132980928962,0.13107,2020.20573934426,2020.20765027322,170800000,"hCoV-19/Belgium/ULG-7626/2020|EPI_ISL_418633|2020-03-17|Europe"
"20",56,57,0.02205,50.6108004934897,5.83735824785595,50.6108053685136,5.83572280408543,0.15312,0.13107,2020.20573934426,2020.22778934426,170800000,NA
"22",57,58,0.00164592136399999,50.6108053685136,5.83572280408543,50.6106199182496,5.83630975732177,0.154765921364,0.15312,2020.22778934426,2020.22943526562,170800000,NA
"23",58,59,0.0003540786357,50.6106199182496,5.83630975732177,50.6042331870908,5.8488628455655,0.1551199999997,0.154765921364,2020.22943526562,2020.22978934426,170800000,NA
"26",59,60,0.00462000000000001,50.6042331870908,5.8488628455655,50.6041216532958,5.84793251560403,0.1597399999997,0.1551199999997,2020.22978934426,2020.23440934426,170800000,NA
"27",60,21,0.03061797814,50.6041216532958,5.84793251560403,50.6593441938255,5.53994488564647,0.1903579781397,0.1597399999997,2020.23440934426,2020.2650273224,170800000,"hCoV-19/Belgium/ULG-10120/2020|EPI_ISL_427368|2020-04-07|Europe"
"28",60,61,0.06302,50.6041216532958,5.84793251560403,50.5966283100181,5.85024840909559,0.2227599999997,0.1597399999997,2020.23440934426,2020.29742934426,170800000,NA
"29",61,23,0.0003848633878,50.5966283100181,5.85024840909559,50.5967738787782,5.85033239243096,0.2231448633875,0.2227599999997,2020.29742934426,2020.29781420765,170800000,"hCoV-19/Belgium/ULG-10166/2020|EPI_ISL_447160|2020-04-19|Europe"
"31",62,64,0.01234,50.6098826633319,5.83066215537233,50.6173373528187,5.81875092203665,0.12155,0.10921,2020.18387934426,2020.19621934426,170800000,NA
"32",64,66,0.02723322191,50.6173373528187,5.81875092203665,50.7065229208093,6.01459985456096,0.14878322191,0.12155,2020.19621934426,2020.22345256617,170800000,NA
"33",66,67,0.01886677809,50.7065229208093,6.01459985456096,50.7056553105256,6.01692231070618,0.16765,0.14878322191,2020.22345256617,2020.24231934426,170800000,NA
"34",66,77,0.000576778090700003,50.7065229208093,6.01459985456096,50.4604932843513,6.20576607498148,0.1493600000007,0.14878322191,2020.22345256617,2020.22402934426,170800000,NA
"35",67,68,0.01,50.7056553105256,6.01692231070618,50.7141873229784,6.00407842472989,0.17765,0.16765,2020.24231934426,2020.25231934426,170800000,NA
"36",67,28,0.06642382514,50.7056553105256,6.01692231070618,50.6147686442393,6.07091255499721,0.23407382514,0.16765,2020.24231934426,2020.3087431694,170800000,"hCoV-19/Belgium/rega-0423298/2020|EPI_ISL_462152|2020-04-23|Europe"
"39",69,70,0.00225,50.713825635514,6.00398656013763,50.711775599626,6.00280639255813,0.18214,0.17989,2020.25455934426,2020.25680934426,170800000,NA
"40",70,31,2.12568304900074e-05,50.711775599626,6.00280639255813,50.7118980962637,6.00291927586791,0.18216125683049,0.18214,2020.25680934426,2020.25683060109,170800000,"hCoV-19/Belgium/ULG-10089/2020|EPI_ISL_424643|2020-04-04|Europe"
"41",70,71,0.00273000000000001,50.711775599626,6.00280639255813,50.3383145128963,6.28490490762478,0.18487,0.18214,2020.25680934426,2020.25953934426,170800000,NA
"43",71,32,2.34972676199929e-05,50.3383145128963,6.28490490762478,50.3383378562588,6.28504364045921,0.18489349726762,0.18487,2020.25953934426,2020.25956284153,170800000,"hCoV-19/Belgium/ULG-10095/2020|EPI_ISL_424651|2020-04-05|Europe"
"44",72,73,0.00237999999999999,50.7258447735094,6.01143600524344,50.726498257495,6.00857197335466,0.21765,0.21527,2020.28993934426,2020.29231934426,170800000,NA
"45",72,33,0.01880382514,50.7258447735094,6.01143600524344,50.7278763920495,6.01352818407932,0.23407382514,0.21527,2020.28993934426,2020.3087431694,170800000,"hCoV-19/Belgium/rega-0423301/2020|EPI_ISL_462155|2020-04-23|Europe"
"46",73,34,3.03825135899993e-05,50.726498257495,6.00857197335466,50.6158959640947,6.0873247798153,0.21768038251359,0.21765,2020.29231934426,2020.29234972677,170800000,"hCoV-19/Belgium/ULG-10146/2020|EPI_ISL_447138|2020-04-17|Europe"
"47",73,74,0.0115,50.726498257495,6.00857197335466,50.7259248513797,6.01649259166821,0.22915,0.21765,2020.29231934426,2020.30381934426,170800000,NA
"48",74,35,0.00492382513699999,50.7259248513797,6.01649259166821,50.3463725591776,6.35416707593142,0.234073825137,0.22915,2020.30381934426,2020.3087431694,170800000,"hCoV-19/Belgium/rega-0423299/2020|EPI_ISL_462153|2020-04-23|Europe"
"50",75,76,0.00242000000000001,50.7242961900387,6.01846376700667,50.5915927179027,5.97916238771063,0.23404,0.23162,2020.30628934426,2020.30870934426,170800000,NA
"52",76,38,3.38251365699926e-05,50.5915927179027,5.97916238771063,50.7185932794275,6.01716850605807,0.23407382513657,0.23404,2020.30870934426,2020.3087431694,170800000,"hCoV-19/Belgium/rega-0423297/2020|EPI_ISL_462151|2020-04-23|Europe"
"53",76,37,3.38251365699926e-05,50.5915927179027,5.97916238771063,50.5915899784982,5.97915851157014,0.23407382513657,0.23404,2020.30870934426,2020.3087431694,170800000,"hCoV-19/Belgium/rega-0423303/2020|EPI_ISL_462157|2020-04-23|Europe"
"55",77,78,0.04295,50.4604932843513,6.20576607498148,50.6236190413843,6.05464857002372,0.1923100000007,0.1493600000007,2020.22402934426,2020.26697934426,170800000,NA
"56",78,40,0.02537038251,50.6236190413843,6.05464857002372,50.6184311940222,6.05368759014943,0.2176803825107,0.1923100000007,2020.26697934426,2020.29234972677,170800000,"hCoV-19/Belgium/ULG-10145/2020|EPI_ISL_447137|2020-04-17|Europe"
"57",78,41,0.04176382514,50.6236190413843,6.05464857002372,50.6481674686021,6.02296132472428,0.2340738251407,0.1923100000007,2020.26697934426,2020.3087431694,170800000,"hCoV-19/Belgium/rega-0423302/2020|EPI_ISL_462156|2020-04-23|Europe"
"59",159,160,0.01093108566,50.6229332738411,5.60957436566569,50.623672797994,5.61058934169686,0.0258112667387,0.0148801810787,2020.16238715714,2020.1733182428,170800000,NA
"60",160,161,0.000371101413800007,50.623672797994,5.61058934169686,50.6237433256557,5.61065119843263,0.0261823681525,0.0258112667387,2020.1733182428,2020.17368934422,170800000,NA
"61",160,163,0.000371101413800007,50.623672797994,5.61058934169686,50.6237433256557,5.61065119843263,0.0261823681525,0.0258112667387,2020.1733182428,2020.17368934422,170800000,NA
"63",163,164,0.005785979926,50.6237433256557,5.61065119843263,50.6234915261058,5.60809036263672,0.0319683480785,0.0261823681525,2020.17368934422,2020.17947532414,170800000,NA
"64",164,107,0.000852544663600019,50.6234915261058,5.60809036263672,50.705630291928,5.63809670632744,0.0328208927421,0.0319683480785,2020.17947532414,2020.18032786881,170800000,"hCoV-19/Belgium/ULG-3662/2020|EPI_ISL_417008|2020-03-07|Europe"
"65",164,165,0.000844020073500013,50.6234915261058,5.60809036263672,50.6234089112627,5.60819117341202,0.032812368152,0.0319683480785,2020.17947532414,2020.18031934422,170800000,NA
"66",165,109,8.52459005198924e-06,50.6234089112627,5.60819117341202,50.6233984682189,5.60817683615944,0.032820892742052,0.032812368152,2020.18031934422,2020.18032786881,170800000,"hCoV-19/Belgium/ULG-3683/2020|EPI_ISL_417011|2020-03-07|Europe"
"67",165,108,8.52459005198924e-06,50.6234089112627,5.60819117341202,50.7073099001404,5.60485369574216,0.032820892742052,0.032812368152,2020.18031934422,2020.18032786881,170800000,"hCoV-19/Belgium/ULG-3665/2020|EPI_ISL_417009|2020-03-07|Europe"
"69",203,198,0.1364476503,50.4878771306269,5.60899531739841,50.5058244097523,5.59642163857692,0.1368576503,0.000409999999999994,2020.57939934424,2020.71584699454,170800000,"hCoV-19/Belgium/ULG-10751/2020|EPI_ISL_641593|2020-09-19|Europe"
"70",203,204,0.00803000000000001,50.4878771306269,5.60899531739841,50.488189574954,5.61392001495954,0.00844,0.000409999999999994,2020.57939934424,2020.58742934424,170800000,NA
"71",204,205,0.0278,50.488189574954,5.61392001495954,50.4870088630496,5.61760429232517,0.03624,0.00844,2020.58742934424,2020.61522934424,170800000,NA
"73",205,201,0.002256994535,50.4870088630496,5.61760429232517,50.4877142441618,5.61841057298012,0.038496994535,0.03624,2020.61522934424,2020.61748633878,170800000,"hCoV-19/Belgium/ULG-10424/2020|EPI_ISL_581583|2020-08-14|Europe"
"74",251,270,0.000745681084199978,50.6270171664851,5.69143205386235,50.6273686082154,5.69221454217365,0.000745681084199978,0,2020.15731945442,2020.15806513551,170800000,NA
"75",251,252,0.0007598898608,50.6270171664851,5.69143205386235,50.5283937212409,5.45486893112596,0.0007598898608,0,2020.15731945442,2020.15807934428,170800000,NA
"77",252,254,0.00696751472599999,50.5283937212409,5.45486893112596,50.5274557375422,5.45932012342726,0.00772740458679999,0.0007598898608,2020.15807934428,2020.16504685901,170800000,NA
"78",253,213,1.02185792300036e-05,50.5414595096945,5.47308863346411,50.6052704726046,5.87640592741011,0.11044010844003,0.1104298898608,2020.26774934428,2020.26775956286,170800000,"hCoV-19/Belgium/ULG-10139/2020|EPI_ISL_427384|2020-04-08|Europe"
"79",253,214,1.02185792300036e-05,50.5414595096945,5.47308863346411,50.5415411759317,5.47354167000121,0.11044010844003,0.1104298898608,2020.26774934428,2020.26775956286,170800000,"hCoV-19/Belgium/ULG-10138/2020|EPI_ISL_427383|2020-04-08"
"80",254,255,0.000172485273999989,50.5274557375422,5.45932012342726,50.5276562296327,5.45942893944656,0.00789988986079998,0.00772740458679999,2020.16504685901,2020.16521934428,170800000,NA
