node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
43,44,0.06330543627,648606.996888362,747065.076348814,648652.282673051,746755.548100926,0.06330543627,0,2020.07466934426,2020.13797478053,142800000,NA,Liège,Liège,4633,4633
44,42,0.06147877138,648652.282673051,746755.548100926,648119.692039043,747797.47230533,0.12478420765,0.06330543627,2020.13797478053,2020.19945355191,142800000,hCoV-19/Belgium/ULG-6688/2020|EPI_ISL_418625|2020-03-14|Europe,Liège,Liège,4633,4633
44,45,0.02047456373,648652.282673051,746755.548100926,648740.994358788,746642.357321178,0.08378,0.06330543627,2020.13797478053,2020.15844934426,142800000,NA,Liège,Liège,4633,4633
45,47,0.0018,648740.994358788,746642.357321178,650118.174424548,743132.599473835,0.08558,0.08378,2020.15844934426,2020.16024934426,142800000,NA,Liège,Liège,4633,4671
47,48,0.0018,650118.174424548,743132.599473835,650118.174424548,743132.599473835,0.08738,0.08558,2020.16024934426,2020.16204934426,142800000,NA,Liège,Liège,4671,4671
48,49,0.00167,650118.174424548,743132.599473835,646507.431131029,762044.883140736,0.08905,0.08738,2020.16204934426,2020.16371934426,142800000,NA,Liège,Liège,4671,4830
48,51,0.01998,650118.174424548,743132.599473835,650107.291012981,743238.521651321,0.10736,0.08738,2020.16204934426,2020.18202934426,142800000,NA,Liège,Liège,4671,4671
49,10,0.000215081967299996,646507.431131029,762044.883140736,643479.314212621,766647.380294589,0.0892650819673,0.08905,2020.16371934426,2020.16393442623,142800000,hCoV-19/Belgium/CG-030158/2020|EPI_ISL_418987|2020-03-01|Europe,Liège,Liège,4830,4837
49,50,0.01114,646507.431131029,762044.883140736,646479.752572755,761917.986816878,0.10019,0.08905,2020.16371934426,2020.17485934426,142800000,NA,Liège,Liège,4830,4830
50,12,0.00273628415299998,646479.752572755,761917.986816878,651938.548833382,760821.899221626,0.102926284153,0.10019,2020.17485934426,2020.17759562841,142800000,hCoV-19/Belgium/MJP-0306100/2020|EPI_ISL_420356|2020-03-06|Europe,Liège,Liège,4830,4841
50,11,4.04371579998397e-06,646479.752572755,761917.986816878,646493.909925834,761897.869017124,0.1001940437158,0.10019,2020.17485934426,2020.17486338798,142800000,hCoV-19/Belgium/SJ-030583/2020|EPI_ISL_420339|2020-03-05|Europe,Liège,Liège,4830,4830
51,52,0.01366,650107.291012981,743238.521651321,650354.517929614,743545.063691284,0.12102,0.10736,2020.18202934426,2020.19568934426,142800000,NA,Liège,Liège,4671,4630
51,62,0.00184999999999999,650107.291012981,743238.521651321,650387.038044682,743476.010518873,0.10921,0.10736,2020.18202934426,2020.18387934426,142800000,NA,Liège,Liège,4671,4630
52,53,0.03044,650354.517929614,743545.063691284,649878.82092894,743728.990700595,0.15146,0.12102,2020.19568934426,2020.22612934426,142800000,NA,Liège,Liège,4630,4630
52,54,0.00184999999999999,650354.517929614,743545.063691284,650387.038044682,743476.010518873,0.12287,0.12102,2020.19568934426,2020.19753934426,142800000,NA,Liège,Liège,4630,4630
53,14,0.01704005464,649878.82092894,743728.990700595,642112.665728738,755868.819934431,0.16850005464,0.15146,2020.22612934426,2020.2431693989,142800000,hCoV-19/Belgium/ULG-10028/2020|EPI_ISL_421202|2020-03-30|Europe,Liège,Liège,4630,4802
53,13,0.01977229508,649878.82092894,743728.990700595,639980.801228331,731901.453843815,0.17123229508,0.15146,2020.22612934426,2020.24590163934,142800000,hCoV-19/Belgium/ULG-10032/2020|EPI_ISL_421206|2020-03-31|Europe,Liège,Liège,4630,4100
54,56,0.00820000000000001,650387.038044682,743476.010518873,650459.65589087,743449.770157683,0.13107,0.12287,2020.19753934426,2020.20573934426,142800000,NA,Liège,Liège,4630,4630
56,17,0.00191092896200001,650459.65589087,743449.770157683,616309.819162005,784318.780073457,0.132980928962,0.13107,2020.20573934426,2020.20765027322,142800000,hCoV-19/Belgium/ULG-7626/2020|EPI_ISL_418633|2020-03-17|Europe,Liège,Liège,4630,4770
56,57,0.02205,650459.65589087,743449.770157683,650527.302555461,743440.062396485,0.15312,0.13107,2020.20573934426,2020.22778934426,142800000,NA,Liège,Liège,4630,4671
57,18,0.03177349727,650527.302555461,743440.062396485,629899.724958203,753687.389572072,0.18489349727,0.15312,2020.22778934426,2020.25956284153,142800000,hCoV-19/Belgium/ULG-10052/2020|EPI_ISL_424657|2020-04-05|Europe,Liège,Liège,4671,4900
57,58,0.00164592136399999,650527.302555461,743440.062396485,650524.500903651,743449.687978775,0.154765921364,0.15312,2020.22778934426,2020.22943526562,142800000,NA,Liège,Liège,4671,4671
58,59,0.0003540786357,650524.500903651,743449.687978775,650521.723859298,743444.051355615,0.1551199999997,0.154765921364,2020.22943526562,2020.22978934426,142800000,NA,Liège,Liège,4671,4671
58,19,0.06837894202,650524.500903651,743449.687978775,646055.551655708,752851.900523507,0.223144863384,0.154765921364,2020.22943526562,2020.29781420764,142800000,hCoV-19/Belgium/ULG-10165/2020|EPI_ISL_447159|2020-04-19|Europe,Liège,Liège,4671,4800
59,20,0.03523797814,650521.723859298,743444.051355615,652017.218647944,739772.244642659,0.1903579781397,0.1551199999997,2020.22978934426,2020.2650273224,142800000,hCoV-19/Belgium/ULG-10132/2020|EPI_ISL_427377|2020-04-07|Europe,Liège,Liège,4671,4040
59,60,0.00462000000000001,650521.723859298,743444.051355615,650779.328524182,742593.963544091,0.1597399999997,0.1551199999997,2020.22978934426,2020.23440934426,142800000,NA,Liège,Liège,4671,4671
60,21,0.03061797814,650779.328524182,742593.963544091,650522.756497308,732809.047279166,0.1903579781397,0.1597399999997,2020.23440934426,2020.2650273224,142800000,hCoV-19/Belgium/ULG-10120/2020|EPI_ISL_427368|2020-04-07|Europe,Liège,Liège,4671,4430
60,61,0.06302,650779.328524182,742593.963544091,643962.757339658,754882.783248002,0.2227599999997,0.1597399999997,2020.23440934426,2020.29742934426,142800000,NA,Liège,Liège,4671,4800
61,23,0.0003848633878,643962.757339658,754882.783248002,643959.049850983,754891.481382912,0.2231448633875,0.2227599999997,2020.29742934426,2020.29781420765,142800000,hCoV-19/Belgium/ULG-10166/2020|EPI_ISL_447160|2020-04-19|Europe,Liège,Liège,4800,4800
61,22,0.06049415301,643962.757339658,754882.783248002,638372.420047356,748648.305347315,0.2832541530097,0.2227599999997,2020.29742934426,2020.35792349727,142800000,hCoV-19/Belgium/ULG-10187/2020|EPI_ISL_455975|2020-05-11|Europe,Liège,Liège,4800,4860
62,64,0.01234,650387.038044682,743476.010518873,644815.660654568,770186.473259165,0.12155,0.10921,2020.18387934426,2020.19621934426,142800000,NA,Liège,Liège,4630,4700
64,66,0.02723322191,644815.660654568,770186.473259165,645898.781857548,770693.947140648,0.14878322191,0.12155,2020.19621934426,2020.22345256617,142800000,NA,Liège,Liège,4700,4700
