node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
43,44,0.06330543627,648214.960009064,748363.319926403,648189.52419632,747882.151153648,0.06330543627,0,2020.07466934426,2020.13797478053,434000000,NA,Liège,Liège,4633,4633
44,42,0.06147877138,648189.52419632,747882.151153648,648119.692039043,747797.47230533,0.12478420765,0.06330543627,2020.13797478053,2020.19945355191,434000000,hCoV-19/Belgium/ULG-6688/2020|EPI_ISL_418625|2020-03-14|Europe,Liège,Liège,4633,4633
44,45,0.02047456373,648189.52419632,747882.151153648,650386.792152933,744512.271941866,0.08378,0.06330543627,2020.13797478053,2020.15844934426,434000000,NA,Liège,Liège,4633,4630
45,47,0.0018,650386.792152933,744512.271941866,650462.144868729,744892.423952205,0.08558,0.08378,2020.15844934426,2020.16024934426,434000000,NA,Liège,Liège,4630,4632
47,48,0.0018,650462.144868729,744892.423952205,650462.144868729,744892.423952205,0.08738,0.08558,2020.16024934426,2020.16204934426,434000000,NA,Liège,Liège,4632,4632
48,49,0.00167,650462.144868729,744892.423952205,643415.417557902,766762.01689979,0.08905,0.08738,2020.16204934426,2020.16371934426,434000000,NA,Liège,Liège,4632,4837
48,51,0.01998,650462.144868729,744892.423952205,650431.681633659,744204.744172464,0.10736,0.08738,2020.16204934426,2020.18202934426,434000000,NA,Liège,Liège,4632,4671
49,10,0.000215081967299996,643415.417557902,766762.01689979,643479.314212621,766647.380294589,0.0892650819673,0.08905,2020.16371934426,2020.16393442623,434000000,hCoV-19/Belgium/CG-030158/2020|EPI_ISL_418987|2020-03-01|Europe,Liège,Liège,4837,4837
49,50,0.01114,643415.417557902,766762.01689979,646496.506176913,761860.285391773,0.10019,0.08905,2020.16371934426,2020.17485934426,434000000,NA,Liège,Liège,4837,4830
50,12,0.00273628415299998,646496.506176913,761860.285391773,651938.548833382,760821.899221626,0.102926284153,0.10019,2020.17485934426,2020.17759562841,434000000,hCoV-19/Belgium/MJP-0306100/2020|EPI_ISL_420356|2020-03-06|Europe,Liège,Liège,4830,4841
50,11,4.04371579998397e-06,646496.506176913,761860.285391773,646493.909925834,761897.869017124,0.1001940437158,0.10019,2020.17485934426,2020.17486338798,434000000,hCoV-19/Belgium/SJ-030583/2020|EPI_ISL_420339|2020-03-05|Europe,Liège,Liège,4830,4830
51,52,0.01366,650431.681633659,744204.744172464,645228.437637051,752398.539443951,0.12102,0.10736,2020.18202934426,2020.19568934426,434000000,NA,Liège,Liège,4671,4650
