node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
44,42,0.06147877138,648321.95869992,747191.779581534,648119.692039043,747797.47230533,0.12478420765,0.06330543627,2020.13797478053,2020.19945355191,206800000,hCoV-19/Belgium/ULG-6688/2020|EPI_ISL_418625|2020-03-14|Europe,Liège,Liège,4633,4633
44,45,0.02047456373,648321.95869992,747191.779581534,643815.805287632,766818.144798061,0.08378,0.06330543627,2020.13797478053,2020.15844934426,206800000,NA,Liège,Liège,4633,4837
45,47,0.0018,643815.805287632,766818.144798061,643560.277576057,766773.742360063,0.08558,0.08378,2020.15844934426,2020.16024934426,206800000,NA,Liège,Liège,4837,4837
47,48,0.0018,643560.277576057,766773.742360063,643560.277576057,766773.742360063,0.08738,0.08558,2020.16024934426,2020.16204934426,206800000,NA,Liège,Liège,4837,4837
48,49,0.00167,643560.277576057,766773.742360063,643511.863325564,766646.130205608,0.08905,0.08738,2020.16204934426,2020.16371934426,206800000,NA,Liège,Liège,4837,4837
48,51,0.01998,643560.277576057,766773.742360063,642414.156943985,757105.358431389,0.10736,0.08738,2020.16204934426,2020.18202934426,206800000,NA,Liège,Liège,4837,4802
49,10,0.000215081967299996,643511.863325564,766646.130205608,643479.314212621,766647.380294589,0.0892650819673,0.08905,2020.16371934426,2020.16393442623,206800000,hCoV-19/Belgium/CG-030158/2020|EPI_ISL_418987|2020-03-01|Europe,Liège,Liège,4837,4837
49,50,0.01114,643511.863325564,766646.130205608,646496.485443016,761892.591293508,0.10019,0.08905,2020.16371934426,2020.17485934426,206800000,NA,Liège,Liège,4837,4830
50,12,0.00273628415299998,646496.485443016,761892.591293508,651938.548833382,760821.899221626,0.102926284153,0.10019,2020.17485934426,2020.17759562841,206800000,hCoV-19/Belgium/MJP-0306100/2020|EPI_ISL_420356|2020-03-06|Europe,Liège,Liège,4830,4841
50,11,4.04371579998397e-06,646496.485443016,761892.591293508,646493.909925834,761897.869017124,0.1001940437158,0.10019,2020.17485934426,2020.17486338798,206800000,hCoV-19/Belgium/SJ-030583/2020|EPI_ISL_420339|2020-03-05|Europe,Liège,Liège,4830,4830
51,52,0.01366,642414.156943985,757105.358431389,642589.695136871,757309.548780966,0.12102,0.10736,2020.18202934426,2020.19568934426,206800000,NA,Liège,Liège,4802,4802
51,62,0.00184999999999999,642414.156943985,757105.358431389,644916.802684024,752859.404298279,0.10921,0.10736,2020.18202934426,2020.18387934426,206800000,NA,Liège,Liège,4802,4650
52,53,0.03044,642589.695136871,757309.548780966,642529.476833507,756595.681127729,0.15146,0.12102,2020.19568934426,2020.22612934426,206800000,NA,Liège,Liège,4802,4800
52,54,0.00184999999999999,642589.695136871,757309.548780966,644916.802684024,752859.404298279,0.12287,0.12102,2020.19568934426,2020.19753934426,206800000,NA,Liège,Liège,4802,4650
53,14,0.01704005464,642529.476833507,756595.681127729,642112.665728738,755868.819934431,0.16850005464,0.15146,2020.22612934426,2020.2431693989,206800000,hCoV-19/Belgium/ULG-10028/2020|EPI_ISL_421202|2020-03-30|Europe,Liège,Liège,4800,4802
53,13,0.01977229508,642529.476833507,756595.681127729,639980.801228331,731901.453843815,0.17123229508,0.15146,2020.22612934426,2020.24590163934,206800000,hCoV-19/Belgium/ULG-10032/2020|EPI_ISL_421206|2020-03-31|Europe,Liège,Liège,4800,4100
54,56,0.00820000000000001,644916.802684024,752859.404298279,644842.251040441,753096.78129382,0.13107,0.12287,2020.19753934426,2020.20573934426,206800000,NA,Liège,Liège,4650,4650
56,17,0.00191092896200001,644842.251040441,753096.78129382,616309.819162005,784318.780073457,0.132980928962,0.13107,2020.20573934426,2020.20765027322,206800000,hCoV-19/Belgium/ULG-7626/2020|EPI_ISL_418633|2020-03-17|Europe,Liège,Liège,4650,4770
56,57,0.02205,644842.251040441,753096.78129382,644433.486223581,754049.408538605,0.15312,0.13107,2020.20573934426,2020.22778934426,206800000,NA,Liège,Liège,4650,4800
57,18,0.03177349727,644433.486223581,754049.408538605,629899.724958203,753687.389572072,0.18489349727,0.15312,2020.22778934426,2020.25956284153,206800000,hCoV-19/Belgium/ULG-10052/2020|EPI_ISL_424657|2020-04-05|Europe,Liège,Liège,4800,4900
57,58,0.00164592136399999,644433.486223581,754049.408538605,644432.0926531,754102.82873059,0.154765921364,0.15312,2020.22778934426,2020.22943526562,206800000,NA,Liège,Liège,4800,4800
58,59,0.0003540786357,644432.0926531,754102.82873059,644448.225411436,754119.88439501,0.1551199999997,0.154765921364,2020.22943526562,2020.22978934426,206800000,NA,Liège,Liège,4800,4800
58,19,0.06837894202,644432.0926531,754102.82873059,646055.551655708,752851.900523507,0.223144863384,0.154765921364,2020.22943526562,2020.29781420764,206800000,hCoV-19/Belgium/ULG-10165/2020|EPI_ISL_447159|2020-04-19|Europe,Liège,Liège,4800,4800
