node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
43,44,0.06330543627,648223.19842765,750148.534956917,648618.938027426,748697.305995703,0.06330543627,0,2020.07466934426,2020.13797478053,110400000,NA,Liège,Liège,4650,4651
44,42,0.06147877138,648618.938027426,748697.305995703,648119.692039043,747797.47230533,0.12478420765,0.06330543627,2020.13797478053,2020.19945355191,110400000,hCoV-19/Belgium/ULG-6688/2020|EPI_ISL_418625|2020-03-14|Europe,Liège,Liège,4651,4633
44,45,0.02047456373,648618.938027426,748697.305995703,648564.138334284,748685.861291177,0.08378,0.06330543627,2020.13797478053,2020.15844934426,110400000,NA,Liège,Liège,4651,4651
45,47,0.0018,648564.138334284,748685.861291177,648591.651037786,749076.884971177,0.08558,0.08378,2020.15844934426,2020.16024934426,110400000,NA,Liège,Liège,4651,4651
47,48,0.0018,648591.651037786,749076.884971177,648591.651037786,749076.884971177,0.08738,0.08558,2020.16024934426,2020.16204934426,110400000,NA,Liège,Liège,4651,4651
48,49,0.00167,648591.651037786,749076.884971177,645595.335112716,761354.560363209,0.08905,0.08738,2020.16204934426,2020.16371934426,110400000,NA,Liège,Liège,4651,4830
48,51,0.01998,648591.651037786,749076.884971177,648468.220225765,748341.319974798,0.10736,0.08738,2020.16204934426,2020.18202934426,110400000,NA,Liège,Liège,4651,4633
49,10,0.000215081967299996,645595.335112716,761354.560363209,643479.314212621,766647.380294589,0.0892650819673,0.08905,2020.16371934426,2020.16393442623,110400000,hCoV-19/Belgium/CG-030158/2020|EPI_ISL_418987|2020-03-01|Europe,Liège,Liège,4830,4837
49,50,0.01114,645595.335112716,761354.560363209,646462.392444322,761671.661553287,0.10019,0.08905,2020.16371934426,2020.17485934426,110400000,NA,Liège,Liège,4830,4830
50,12,0.00273628415299998,646462.392444322,761671.661553287,651938.548833382,760821.899221626,0.102926284153,0.10019,2020.17485934426,2020.17759562841,110400000,hCoV-19/Belgium/MJP-0306100/2020|EPI_ISL_420356|2020-03-06|Europe,Liège,Liège,4830,4841
50,11,4.04371579998397e-06,646462.392444322,761671.661553287,646493.909925834,761897.869017124,0.1001940437158,0.10019,2020.17485934426,2020.17486338798,110400000,hCoV-19/Belgium/SJ-030583/2020|EPI_ISL_420339|2020-03-05|Europe,Liège,Liège,4830,4830
51,52,0.01366,648468.220225765,748341.319974798,646389.052830381,752071.254615418,0.12102,0.10736,2020.18202934426,2020.19568934426,110400000,NA,Liège,Liège,4633,4651
51,62,0.00184999999999999,648468.220225765,748341.319974798,646364.532001747,752170.496823439,0.10921,0.10736,2020.18202934426,2020.18387934426,110400000,NA,Liège,Liège,4633,4651
52,53,0.03044,646389.052830381,752071.254615418,641774.522021124,755720.754196232,0.15146,0.12102,2020.19568934426,2020.22612934426,110400000,NA,Liège,Liège,4651,4802
52,54,0.00184999999999999,646389.052830381,752071.254615418,646364.532001747,752170.496823439,0.12287,0.12102,2020.19568934426,2020.19753934426,110400000,NA,Liège,Liège,4651,4651
53,14,0.01704005464,641774.522021124,755720.754196232,642112.665728738,755868.819934431,0.16850005464,0.15146,2020.22612934426,2020.2431693989,110400000,hCoV-19/Belgium/ULG-10028/2020|EPI_ISL_421202|2020-03-30|Europe,Liège,Liège,4802,4802
53,13,0.01977229508,641774.522021124,755720.754196232,639980.801228331,731901.453843815,0.17123229508,0.15146,2020.22612934426,2020.24590163934,110400000,hCoV-19/Belgium/ULG-10032/2020|EPI_ISL_421206|2020-03-31|Europe,Liège,Liège,4802,4100
54,56,0.00820000000000001,646364.532001747,752170.496823439,646403.393328946,752224.848166545,0.13107,0.12287,2020.19753934426,2020.20573934426,110400000,NA,Liège,Liège,4651,4651
56,17,0.00191092896200001,646403.393328946,752224.848166545,616309.819162005,784318.780073457,0.132980928962,0.13107,2020.20573934426,2020.20765027322,110400000,hCoV-19/Belgium/ULG-7626/2020|EPI_ISL_418633|2020-03-17|Europe,Liège,Liège,4651,4770
56,57,0.02205,646403.393328946,752224.848166545,646039.547765761,752389.992558947,0.15312,0.13107,2020.20573934426,2020.22778934426,110400000,NA,Liège,Liège,4651,4800
57,18,0.03177349727,646039.547765761,752389.992558947,629899.724958203,753687.389572072,0.18489349727,0.15312,2020.22778934426,2020.25956284153,110400000,hCoV-19/Belgium/ULG-10052/2020|EPI_ISL_424657|2020-04-05|Europe,Liège,Liège,4800,4900
57,58,0.00164592136399999,646039.547765761,752389.992558947,646019.626721432,752361.726245387,0.154765921364,0.15312,2020.22778934426,2020.22943526562,110400000,NA,Liège,Liège,4800,4650
58,59,0.0003540786357,646019.626721432,752361.726245387,646031.009382787,752243.415698037,0.1551199999997,0.154765921364,2020.22943526562,2020.22978934426,110400000,NA,Liège,Liège,4650,4650
58,19,0.06837894202,646019.626721432,752361.726245387,646055.551655708,752851.900523507,0.223144863384,0.154765921364,2020.22943526562,2020.29781420764,110400000,hCoV-19/Belgium/ULG-10165/2020|EPI_ISL_447159|2020-04-19|Europe,Liège,Liège,4650,4800
59,20,0.03523797814,646031.009382787,752243.415698037,652017.218647944,739772.244642659,0.1903579781397,0.1551199999997,2020.22978934426,2020.2650273224,110400000,hCoV-19/Belgium/ULG-10132/2020|EPI_ISL_427377|2020-04-07|Europe,Liège,Liège,4650,4040
59,60,0.00462000000000001,646031.009382787,752243.415698037,645965.594291391,752471.262396919,0.1597399999997,0.1551199999997,2020.22978934426,2020.23440934426,110400000,NA,Liège,Liège,4650,4800
60,21,0.03061797814,645965.594291391,752471.262396919,650522.756497308,732809.047279166,0.1903579781397,0.1597399999997,2020.23440934426,2020.2650273224,110400000,hCoV-19/Belgium/ULG-10120/2020|EPI_ISL_427368|2020-04-07|Europe,Liège,Liège,4800,4430
60,61,0.06302,645965.594291391,752471.262396919,643959.279824814,754891.564007661,0.2227599999997,0.1597399999997,2020.23440934426,2020.29742934426,110400000,NA,Liège,Liège,4800,4800
61,23,0.0003848633878,643959.279824814,754891.564007661,643959.049850983,754891.481382912,0.2231448633875,0.2227599999997,2020.29742934426,2020.29781420765,110400000,hCoV-19/Belgium/ULG-10166/2020|EPI_ISL_447160|2020-04-19|Europe,Liège,Liège,4800,4800
61,22,0.06049415301,643959.279824814,754891.564007661,638372.420047356,748648.305347315,0.2832541530097,0.2227599999997,2020.29742934426,2020.35792349727,110400000,hCoV-19/Belgium/ULG-10187/2020|EPI_ISL_455975|2020-05-11|Europe,Liège,Liège,4800,4860
62,64,0.01234,646364.532001747,752170.496823439,649995.472888058,742779.503678355,0.12155,0.10921,2020.18387934426,2020.19621934426,110400000,NA,Liège,Liège,4651,4671
64,66,0.02723322191,649995.472888058,742779.503678355,657842.394840731,765698.748399672,0.14878322191,0.12155,2020.19621934426,2020.22345256617,110400000,NA,Liège,Liège,4671,4720
66,67,0.01886677809,657842.394840731,765698.748399672,658016.126342274,766503.627806978,0.16765,0.14878322191,2020.22345256617,2020.24231934426,110400000,NA,Liège,Liège,4720,4721
66,77,0.000576778090700003,657842.394840731,765698.748399672,629383.897389085,780413.571352038,0.1493600000007,0.14878322191,2020.22345256617,2020.22402934426,110400000,NA,Liège,Liège,4720,4750
67,68,0.01,658016.126342274,766503.627806978,657912.8847874,766621.487449466,0.17765,0.16765,2020.24231934426,2020.25231934426,110400000,NA,Liège,Liège,4721,4721
67,28,0.06642382514,658016.126342274,766503.627806978,646296.926581069,770458.710420444,0.23407382514,0.16765,2020.24231934426,2020.3087431694,110400000,hCoV-19/Belgium/rega-0423298/2020|EPI_ISL_462152|2020-04-23|Europe,Liège,Liège,4721,4700
68,69,0.00223999999999999,657912.8847874,766621.487449466,657929.752643041,766404.599197179,0.17989,0.17765,2020.25231934426,2020.25455934426,110400000,NA,Liège,Liège,4721,4720
69,30,0.00227125683000001,657929.752643041,766404.599197179,657927.063427382,766429.439593586,0.18216125683,0.17989,2020.25455934426,2020.25683060109,110400000,hCoV-19/Belgium/ULG-10088/2020|EPI_ISL_424646|2020-04-04|Europe,Liège,Liège,4720,4720
69,70,0.00225,657929.752643041,766404.599197179,656995.071598808,765410.779928192,0.18214,0.17989,2020.25455934426,2020.25680934426,110400000,NA,Liège,Liège,4720,4720
70,31,2.12568304900074e-05,656995.071598808,765410.779928192,656989.733276588,765408.717953456,0.18216125683049,0.18214,2020.25680934426,2020.25683060109,110400000,hCoV-19/Belgium/ULG-10089/2020|EPI_ISL_424643|2020-04-04|Europe,Liège,Liège,4720,4720
70,71,0.00273000000000001,656995.071598808,765410.779928192,615932.554402465,786422.248699631,0.18487,0.18214,2020.25680934426,2020.25953934426,110400000,NA,Liège,Liège,4720,4760
71,72,0.0304,615932.554402465,786422.248699631,658851.767619427,766127.379738355,0.21527,0.18487,2020.25953934426,2020.28993934426,110400000,NA,Liège,Liège,4760,4720
71,32,2.34972676199929e-05,615932.554402465,786422.248699631,615930.806896374,786406.19476851,0.18489349726762,0.18487,2020.25953934426,2020.25956284153,110400000,hCoV-19/Belgium/ULG-10095/2020|EPI_ISL_424651|2020-04-05|Europe,Liège,Liège,4760,4760
72,73,0.00237999999999999,658851.767619427,766127.379738355,658825.152432387,766051.639046263,0.21765,0.21527,2020.28993934426,2020.29231934426,110400000,NA,Liège,Liège,4720,4720
72,33,0.01880382514,658851.767619427,766127.379738355,658783.295988931,766118.214824313,0.23407382514,0.21527,2020.28993934426,2020.3087431694,110400000,hCoV-19/Belgium/rega-0423301/2020|EPI_ISL_462155|2020-04-23|Europe,Liège,Liège,4720,4720
73,34,3.03825135899993e-05,658825.152432387,766051.639046263,646449.190925206,771617.018533861,0.21768038251359,0.21765,2020.29231934426,2020.29234972677,110400000,hCoV-19/Belgium/ULG-10146/2020|EPI_ISL_447138|2020-04-17|Europe,Liège,Liège,4720,4700
73,74,0.0115,658825.152432387,766051.639046263,658353.765353878,766387.651049588,0.22915,0.21765,2020.29231934426,2020.30381934426,110400000,NA,Liège,Liège,4720,4720
74,35,0.00492382513699999,658353.765353878,766387.651049588,616954.073209157,791301.149303881,0.234073825137,0.22915,2020.30381934426,2020.3087431694,110400000,hCoV-19/Belgium/rega-0423299/2020|EPI_ISL_462153|2020-04-23|Europe,Liège,Liège,4720,4760
